cell,type,class,sx,sy,px,py
g140897,AOI22xp5_ASAP7_75t_L,core,324,270,24930,23688
g140898,AOI22xp33_ASAP7_75t_R,core,324,270,24930,41508
g140899,AOI22xp5_ASAP7_75t_SL,core,324,270,24822,20718
g140900,AOI22xp5_ASAP7_75t_SL,core,324,270,12942,8298
g140901,AOI22xp5_ASAP7_75t_SL,core,324,270,14508,9108
g140902,AOI22xp5_ASAP7_75t_SL,core,324,270,16614,10728
g140903,AOI22xp5_ASAP7_75t_SL,core,324,270,18936,12888
g140904,AOI22xp5_ASAP7_75t_L,core,324,270,18126,12888
g140905,AOI22xp5_ASAP7_75t_SL,core,324,270,16398,14508
g140906,AOI22xp5_ASAP7_75t_SL,core,324,270,6840,12888
g140907,AOI22xp5_ASAP7_75t_SL,core,324,270,15588,15318
g140908,AOI22xp5_ASAP7_75t_SL,core,324,270,25578,27198
g140909,AOI22xp5_ASAP7_75t_SL,core,324,270,25848,23958
g140910,AOI22xp5_ASAP7_75t_L,core,324,270,26226,25038
g140911,AOI22xp5_ASAP7_75t_L,core,324,270,24984,25848
g140912,AOI22xp33_ASAP7_75t_SL,core,324,270,25578,26658
g140913,AOI22xp5_ASAP7_75t_L,core,324,270,19908,18558
g140914,AOI22xp5_ASAP7_75t_SL,core,324,270,25200,25308
g140915,AOI22xp5_ASAP7_75t_SL,core,324,270,12456,15858
g140916,AOI22xp5_ASAP7_75t_SL,core,324,270,14724,13158
g140917,AOI22xp5_ASAP7_75t_SL,core,324,270,17424,12888
g140918,AOI22xp5_ASAP7_75t_SL,core,324,270,16938,14508
g140919,AOI22xp5_ASAP7_75t_SL,core,324,270,16560,12888
g140920,AOI22xp5_ASAP7_75t_SL,core,324,270,15318,15858
g140921,AOI22xp5_ASAP7_75t_SL,core,324,270,10404,12078
g140922,AOI22xp5_ASAP7_75t_SL,core,324,270,21420,19098
g140923,AOI22xp5_ASAP7_75t_SL,core,324,270,16398,15588
g140924,AOI22xp5_ASAP7_75t_SL,core,324,270,6030,12618
g140925,AOI22xp5_ASAP7_75t_SL,core,324,270,6948,12348
g140926,AOI22xp5_ASAP7_75t_SL,core,324,270,8244,12888
g140927,AOI22xp5_ASAP7_75t_SL,core,324,270,10998,16668
g140928,AOI22xp5_ASAP7_75t_SL,core,324,270,6030,17478
g140929,AOI22xp5_ASAP7_75t_SL,core,324,270,14184,12888
g140930,AOI22xp5_ASAP7_75t_SL,core,324,270,17316,21528
g140931,AOI22xp5_ASAP7_75t_SL,core,324,270,16182,21528
g140932,AOI22xp5_ASAP7_75t_SL,core,324,270,16452,18828
g140933,AOI22xp5_ASAP7_75t_SL,core,324,270,12348,16668
g140934,AOI22xp5_ASAP7_75t_SL,core,324,270,14562,16398
g140935,AOI22xp5_ASAP7_75t_SL,core,324,270,20826,18288
g140936,AOI22xp5_ASAP7_75t_SL,core,324,270,14454,7758
g140937,AOI22xp5_ASAP7_75t_SL,core,324,270,16290,11268
g140938,AOI22xp5_ASAP7_75t_SL,core,324,270,13104,7758
g140939,AOI22xp5_ASAP7_75t_SL,core,324,270,14994,9918
g140940,AOI22xp5_ASAP7_75t_L,core,324,270,25038,27468
g140941,AOI22xp5_ASAP7_75t_SL,core,324,270,14778,10458
g140942,AOI22xp5_ASAP7_75t_SL,core,324,270,24444,19908
g140943,AOI22xp5_ASAP7_75t_L,core,324,270,12024,17208
g140944,AOI22xp5_ASAP7_75t_SL,core,324,270,9000,14238
g140945,AOI22xp5_ASAP7_75t_SL,core,324,270,17208,18828
g140946,AOI22xp5_ASAP7_75t_SL,core,324,270,6246,17748
g140947,AOI22xp5_ASAP7_75t_SL,core,324,270,13590,13428
g140948,AOI22xp5_ASAP7_75t_SL,core,324,270,10998,12078
g140949,AOI22xp5_ASAP7_75t_L,core,324,270,15318,17478
g140950,AOI22xp5_ASAP7_75t_SL,core,324,270,13644,10458
g140951,AOI22xp5_ASAP7_75t_L,core,324,270,25794,24498
g140952,AOI22xp5_ASAP7_75t_SL,core,324,270,11592,14238
g140953,AOI22xp5_ASAP7_75t_SL,core,324,270,17208,10998
g140954,AOI22xp5_ASAP7_75t_L,core,324,270,20340,15588
g140955,AOI22xp5_ASAP7_75t_L,core,324,270,16506,12618
g140956,AOI22xp5_ASAP7_75t_SL,core,324,270,17046,8838
g140957,AOI22xp5_ASAP7_75t_SL,core,324,270,15318,8298
g140958,AOI22xp5_ASAP7_75t_SL,core,324,270,16236,9108
g140959,AOI22xp5_ASAP7_75t_SL,core,324,270,15264,7758
g140960,AOI22xp5_ASAP7_75t_SL,core,324,270,14238,9378
g140961,AOI22xp5_ASAP7_75t_L,core,324,270,15750,11268
g140962,AOI22xp5_ASAP7_75t_SL,core,324,270,14346,8298
g140963,AOI22xp5_ASAP7_75t_SL,core,324,270,18666,12348
g140964,AOI22xp5_ASAP7_75t_SL,core,324,270,12996,8838
g140965,AOI22xp5_ASAP7_75t_SL,core,324,270,19098,12348
g140966,AOI22xp5_ASAP7_75t_L,core,324,270,20502,15318
g140967,AOI22xp5_ASAP7_75t_SL,core,324,270,15480,8568
g140968,AOI22xp5_ASAP7_75t_SL,core,324,270,7056,11808
g140969,AO22x1_ASAP7_75t_SL,core,486,270,25308,8838
g140970,AO22x1_ASAP7_75t_SL,core,486,270,25200,9378
g140971,AO22x1_ASAP7_75t_SL,core,486,270,26442,16398
g140972,AO22x1_ASAP7_75t_SL,core,486,270,25146,10458
g140973,AO22x1_ASAP7_75t_SL,core,486,270,20016,6138
g140974,AO22x1_ASAP7_75t_SL,core,486,270,28656,19098
g140975,AO22x1_ASAP7_75t_SL,core,486,270,23040,6408
g140976,AO22x1_ASAP7_75t_SL,core,486,270,25956,12348
g140977,AO22x1_ASAP7_75t_SL,core,486,270,25254,11538
g140978,AO22x1_ASAP7_75t_SL,core,486,270,23742,6408
g140984,AOI322xp5_ASAP7_75t_SL,core,486,270,38160,29088
g140987,AND3x1_ASAP7_75t_L,core,324,270,12078,25578
g140988,AND3x1_ASAP7_75t_SL,core,324,270,12240,25308
g140991,INVxp33_ASAP7_75t_R,core,162,270,17046,27468
g140993,INVxp33_ASAP7_75t_R,core,162,270,15642,26388
g140996,INVx1_ASAP7_75t_SL,core,162,270,22932,50688
g140997,INVxp67_ASAP7_75t_SL,core,162,270,18450,26118
g141001,OR2x2_ASAP7_75t_R,core,324,270,16560,54468
g141002,AOI221x1_ASAP7_75t_SL,core,756,270,50526,36918
g141005,NAND4xp25_ASAP7_75t_SL,core,324,270,13914,50688
g141006,NAND4xp75_ASAP7_75t_SL,core,756,270,42102,41508
g141007,NAND4xp25_ASAP7_75t_SL,core,324,270,14292,50418
g141009,NAND4xp25_ASAP7_75t_SL,core,324,270,11592,49608
g141011,A2O1A1Ixp33_ASAP7_75t_R,core,324,270,26010,42318
g141013,NAND2xp33_ASAP7_75t_L,core,216,270,25092,50688
g141014,NAND2xp5_ASAP7_75t_L,core,216,270,23472,52578
g141015,NAND2xp33_ASAP7_75t_R,core,216,270,21582,55278
g141018,NAND2xp5_ASAP7_75t_L,core,216,270,25092,53388
g141020,NAND2xp5_ASAP7_75t_L,core,216,270,23364,53928
g141024,NAND2xp33_ASAP7_75t_R,core,216,270,17640,54468
g141025,NAND2xp33_ASAP7_75t_R,core,216,270,21042,55008
g141027,NOR2xp33_ASAP7_75t_L,core,216,270,24606,50418
g141028,NAND2xp33_ASAP7_75t_R,core,216,270,19530,54738
g141030,AOI221xp5_ASAP7_75t_SL,core,378,270,12780,30978
g141032,A2O1A1O1Ixp25_ASAP7_75t_SL,core,486,270,30276,24228
g141038,NAND2xp5_ASAP7_75t_SL,core,216,270,14832,25308
g141046,OR2x2_ASAP7_75t_SL,core,324,270,24228,49338
g141070,NOR3xp33_ASAP7_75t_SL,core,270,270,29682,31518
g141086,NAND2xp5_ASAP7_75t_L,core,216,270,30654,32328
g141093,AND2x2_ASAP7_75t_SL,core,324,270,17694,20448
g141145,NOR2x1_ASAP7_75t_SL,core,324,270,36432,32058
g141146,NAND2xp5_ASAP7_75t_L,core,216,270,8352,9108
g141164,NOR2xp33_ASAP7_75t_SL,core,216,270,23796,50418
g141165,NAND2xp5_ASAP7_75t_SL,core,216,270,14940,26118
g141168,NOR2x1_ASAP7_75t_L,core,324,270,31788,26928
g141170,NOR2x1p5_ASAP7_75t_SL,core,432,270,9702,10728
g141172,AND2x4_ASAP7_75t_SL,core,540,270,32004,25308
g141176,INVxp67_ASAP7_75t_L,core,162,270,23580,40158
g141187,AOI22xp33_ASAP7_75t_L,core,324,270,7596,34758
g141188,AOI221xp5_ASAP7_75t_SL,core,378,270,16020,36378
g141189,AOI221xp5_ASAP7_75t_SL,core,378,270,15912,35838
g141190,AOI221xp5_ASAP7_75t_SL,core,378,270,7596,30438
g141191,AOI221xp5_ASAP7_75t_SL,core,378,270,8568,30438
g141192,AOI221xp5_ASAP7_75t_SL,core,378,270,12078,30978
g141193,AOI221xp5_ASAP7_75t_SL,core,378,270,8028,30438
g141194,AOI221xp5_ASAP7_75t_SL,core,378,270,11214,33678
g141195,AOI221xp5_ASAP7_75t_SL,core,378,270,7272,31248
g141196,AOI221xp5_ASAP7_75t_SL,core,378,270,6894,31248
g141197,AOI221xp5_ASAP7_75t_SL,core,378,270,6408,30978
g141198,AOI221xp5_ASAP7_75t_SL,core,378,270,11376,32598
g141199,AOI221x1_ASAP7_75t_SL,core,756,270,10674,33948
g141200,AOI221xp5_ASAP7_75t_SL,core,378,270,9648,31788
g141201,AOI221xp5_ASAP7_75t_SL,core,378,270,10566,32058
g141202,AOI221xp5_ASAP7_75t_SL,core,378,270,8622,30978
g141203,AOI221x1_ASAP7_75t_SL,core,756,270,10728,30438
g141204,AOI221xp5_ASAP7_75t_SL,core,378,270,9108,31788
g141205,AOI221xp5_ASAP7_75t_SL,core,378,270,12780,32598
g141206,AOI221xp5_ASAP7_75t_SL,core,378,270,11862,32598
g141207,AOI221xp5_ASAP7_75t_SL,core,378,270,12888,32058
g141208,AOI221xp5_ASAP7_75t_SL,core,378,270,15264,33678
g141209,AOI221xp5_ASAP7_75t_SL,core,378,270,15210,35298
g141210,AOI221xp5_ASAP7_75t_SL,core,378,270,6300,30168
g141211,AOI221xp5_ASAP7_75t_SL,core,378,270,6246,29628
g141212,AOI221x1_ASAP7_75t_SL,core,756,270,14616,34758
g141213,AOI221xp5_ASAP7_75t_SL,core,378,270,6570,29898
g141214,AOI221xp5_ASAP7_75t_SL,core,378,270,50418,38538
g141215,AOI221xp5_ASAP7_75t_SL,core,378,270,13428,33138
g141216,AOI32xp33_ASAP7_75t_SL,core,378,270,23688,37728
g141218,AOI22xp5_ASAP7_75t_L,core,324,270,22122,11268
g141219,AO21x1_ASAP7_75t_R,core,324,270,27954,30708
g141220,AOI21xp33_ASAP7_75t_R,core,270,270,33030,27198
g141221,OAI21xp33_ASAP7_75t_R,core,270,270,20934,48798
g141222,OAI21xp33_ASAP7_75t_R,core,270,270,23904,45018
g141223,AOI22xp5_ASAP7_75t_SL,core,324,270,21960,11538
g141224,OAI21xp5_ASAP7_75t_SL,core,270,270,50256,20988
g141227,NAND3xp33_ASAP7_75t_L,core,270,270,31572,19908
g141228,AOI22xp5_ASAP7_75t_L,core,324,270,24066,17208
g141229,AOI22xp5_ASAP7_75t_SL,core,324,270,19692,10188
g141230,AOI22xp5_ASAP7_75t_L,core,324,270,27522,21798
g141231,AOI21xp33_ASAP7_75t_R,core,270,270,32220,28818
g141233,AOI22xp5_ASAP7_75t_SL,core,324,270,23742,11808
g141234,OR4x1_ASAP7_75t_R,core,378,270,31680,36108
g141236,AOI22xp5_ASAP7_75t_SL,core,324,270,3708,18558
g141238,AOI21xp33_ASAP7_75t_R,core,270,270,27630,39618
g141239,AOI221xp5_ASAP7_75t_L,core,378,270,9756,34218
g141240,AOI22xp5_ASAP7_75t_L,core,324,270,18936,7758
g141241,AOI21xp33_ASAP7_75t_R,core,270,270,24606,49338
g141243,AO21x1_ASAP7_75t_R,core,324,270,8568,9378
g141244,NOR3xp33_ASAP7_75t_SL,core,270,270,38484,28548
g141245,AOI22xp5_ASAP7_75t_SL,core,324,270,23688,10998
g141246,NOR4xp25_ASAP7_75t_SL,core,324,270,41292,37728
g141247,NOR5xp2_ASAP7_75t_R,core,378,270,24444,45558
g141254,OAI21xp33_ASAP7_75t_L,core,270,270,24390,38808
g141255,AOI22x1_ASAP7_75t_SL,core,540,270,21528,10998
g141256,AOI22xp5_ASAP7_75t_SL,core,324,270,26604,16938
g141257,AO21x1_ASAP7_75t_L,core,324,270,52902,31788
g141258,AOI22xp33_ASAP7_75t_L,core,324,270,12294,38268
g141259,AOI22xp33_ASAP7_75t_R,core,324,270,18396,39078
g141260,AOI22xp33_ASAP7_75t_L,core,324,270,20826,39078
g141261,AOI22xp33_ASAP7_75t_L,core,324,270,9324,35568
g141262,AOI22xp33_ASAP7_75t_R,core,324,270,18504,39888
g141263,AOI22xp33_ASAP7_75t_R,core,324,270,19044,38538
g141264,AOI22xp33_ASAP7_75t_R,core,324,270,20826,38538
g141265,AOI22xp33_ASAP7_75t_R,core,324,270,14940,36378
g141266,AOI22xp33_ASAP7_75t_R,core,324,270,17694,39078
g141267,AOI22xp33_ASAP7_75t_R,core,324,270,14940,37458
g141268,AOI22xp33_ASAP7_75t_L,core,324,270,8244,33408
g141269,AOI22xp33_ASAP7_75t_R,core,324,270,15372,38268
g141270,AOI22xp33_ASAP7_75t_R,core,324,270,11916,34218
g141271,AOI22xp33_ASAP7_75t_L,core,324,270,10458,38268
g141272,AOI22xp33_ASAP7_75t_L,core,324,270,10998,38268
g141273,AOI221xp5_ASAP7_75t_SL,core,378,270,17478,37998
g141274,AOI22xp33_ASAP7_75t_L,core,324,270,9972,37998
g141275,AOI22xp33_ASAP7_75t_L,core,324,270,7542,33678
g141276,AOI22xp33_ASAP7_75t_L,core,324,270,10350,37458
g141277,AOI22xp33_ASAP7_75t_L,core,324,270,10296,35298
g141278,AOI22xp5_ASAP7_75t_L,core,324,270,8514,35028
g141279,AOI22xp5_ASAP7_75t_L,core,324,270,8730,35568
g141280,AOI22xp33_ASAP7_75t_L,core,324,270,7542,32328
g141281,AOI22xp33_ASAP7_75t_L,core,324,270,7272,32868
g141282,AOI22xp5_ASAP7_75t_L,core,324,270,11700,38268
g141283,AOI22xp33_ASAP7_75t_R,core,324,270,12564,36918
g141284,AOI22xp33_ASAP7_75t_R,core,324,270,14886,38268
g141285,AOI22xp33_ASAP7_75t_R,core,324,270,13806,36648
g141286,AOI22xp33_ASAP7_75t_L,core,324,270,9810,35568
g141287,AOI22xp33_ASAP7_75t_L,core,324,270,8460,33678
g141288,AOI22xp33_ASAP7_75t_R,core,324,270,13212,35838
g141289,AOI22xp33_ASAP7_75t_L,core,324,270,11052,37458
g141290,AOI22xp33_ASAP7_75t_R,core,324,270,20610,40428
g141291,AOI22xp33_ASAP7_75t_SL,core,324,270,21528,39618
g141292,AOI22xp33_ASAP7_75t_SL,core,324,270,21096,40698
g141293,AOI22xp33_ASAP7_75t_R,core,324,270,21258,41238
g141294,AOI22xp33_ASAP7_75t_R,core,324,270,20178,40698
g141295,AOI22xp33_ASAP7_75t_R,core,324,270,18720,40698
g141296,AOI22xp33_ASAP7_75t_L,core,324,270,11214,36648
g141297,AOI22xp33_ASAP7_75t_L,core,324,270,13968,38538
g141300,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,19530,49608
g141301,AOI22xp33_ASAP7_75t_SL,core,324,270,18882,50688
g141302,AOI22xp33_ASAP7_75t_R,core,324,270,19044,50148
g141303,OAI21xp33_ASAP7_75t_L,core,270,270,31356,24498
g141304,OAI221xp5_ASAP7_75t_L,core,378,270,30870,25848
g141305,AOI21xp5_ASAP7_75t_SL,core,270,270,17478,37728
g141306,AOI22xp33_ASAP7_75t_SL,core,324,270,52038,20178
g141308,AOI22xp33_ASAP7_75t_L,core,324,270,53280,20718
g141309,OAI21xp33_ASAP7_75t_L,core,270,270,31518,25038
g141310,OAI21xp33_ASAP7_75t_L,core,270,270,31086,24768
g141312,AOI22xp5_ASAP7_75t_SL,core,324,270,21528,11268
g141313,AOI22xp33_ASAP7_75t_R,core,324,270,25686,44748
g141315,AOI22xp33_ASAP7_75t_R,core,324,270,29898,35838
g141316,AOI22xp33_ASAP7_75t_R,core,324,270,27468,34758
g141317,AOI221xp5_ASAP7_75t_SL,core,378,270,52254,31248
g141319,OAI22xp33_ASAP7_75t_SL,core,324,270,50742,37728
g141320,AOI22xp33_ASAP7_75t_L,core,324,270,51876,31518
g141321,AOI22x1_ASAP7_75t_SL,core,540,270,27306,22878
g141322,AOI22x1_ASAP7_75t_SL,core,540,270,27090,20988
g141323,AOI22xp33_ASAP7_75t_SL,core,324,270,21366,13698
g141325,AOI22xp5_ASAP7_75t_SL,core,324,270,20880,13428
g141326,AOI22xp5_ASAP7_75t_SL,core,324,270,22500,11808
g141327,AOI22xp5_ASAP7_75t_SL,core,324,270,27090,25578
g141328,AOI22xp5_ASAP7_75t_SL,core,324,270,26874,21798
g141329,AOI22x1_ASAP7_75t_SL,core,540,270,27090,23418
g141331,AOI22xp5_ASAP7_75t_L,core,324,270,26766,17748
g141332,AOI22xp5_ASAP7_75t_L,core,324,270,23526,15048
g141333,AOI22xp5_ASAP7_75t_L,core,324,270,23634,15588
g141334,AOI22xp5_ASAP7_75t_SL,core,324,270,20934,10998
g141335,AOI22xp5_ASAP7_75t_SL,core,324,270,20610,5868
g141337,XOR2xp5_ASAP7_75t_R,core,486,270,39780,38808
g141338,OAI221xp5_ASAP7_75t_SL,core,378,270,32166,29358
g141339,OAI22xp5_ASAP7_75t_SL,core,324,270,29844,30978
g141340,NAND4xp75_ASAP7_75t_SL,core,756,270,50634,23148
g141343,OAI221xp5_ASAP7_75t_SL,core,378,270,15048,53118
g141345,OAI221xp5_ASAP7_75t_SL,core,378,270,13860,52848
g141347,NOR3xp33_ASAP7_75t_L,core,270,270,31734,35568
g141348,OAI21xp33_ASAP7_75t_L,core,270,270,22824,40158
g141349,OAI21x1_ASAP7_75t_SL,core,432,270,27792,35298
g141353,AND3x2_ASAP7_75t_SL,core,378,270,24660,23958
g141359,INVx1_ASAP7_75t_L,core,162,270,50256,37998
g141360,INVxp33_ASAP7_75t_R,core,162,270,24390,39078
g141374,NAND2xp5_ASAP7_75t_SL,core,216,270,26550,17478
g141375,OAI31xp33_ASAP7_75t_L,core,324,270,19476,47448
g141376,NOR2xp33_ASAP7_75t_R,core,216,270,24390,45018
g141377,NOR2xp33_ASAP7_75t_R,core,216,270,23742,50688
g141378,NAND2xp5_ASAP7_75t_SL,core,216,270,26658,21798
g141380,NAND2xp5_ASAP7_75t_SL,core,216,270,23472,13428
g141381,NAND2xp5_ASAP7_75t_L,core,216,270,22824,13428
g141382,NAND2x1p5_ASAP7_75t_SL,core,432,270,20988,15048
g141383,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,34488,29358
g141384,NAND2x1_ASAP7_75t_SL,core,324,270,21420,13158
g141385,NAND2xp33_ASAP7_75t_L,core,216,270,29088,22608
g141386,NAND2xp5_ASAP7_75t_SL,core,216,270,26874,18018
g141389,NOR2xp33_ASAP7_75t_L,core,216,270,23580,41508
g141390,O2A1O1Ixp5_ASAP7_75t_SL,core,432,270,3114,15588
g141391,AOI21xp5_ASAP7_75t_L,core,270,270,18504,18288
g141394,NOR2xp33_ASAP7_75t_SL,core,216,270,42210,37458
g141395,NOR2xp33_ASAP7_75t_L,core,216,270,30006,31518
g141396,NOR2xp33_ASAP7_75t_SL,core,216,270,33840,35028
g141398,NOR2xp33_ASAP7_75t_SL,core,216,270,23634,49338
g141403,NOR2xp67_ASAP7_75t_SL,core,324,270,23904,49608
g141404,NOR2xp33_ASAP7_75t_R,core,216,270,26496,41238
g141426,OAI221xp5_ASAP7_75t_R,core,378,270,19476,52848
g141460,NOR2xp33_ASAP7_75t_SL,core,216,270,53010,31518
g141476,NOR2xp67_ASAP7_75t_L,core,324,270,22068,38808
g141483,NOR2x1_ASAP7_75t_L,core,324,270,7866,9378
g141512,NOR2xp33_ASAP7_75t_SL,core,216,270,18612,30708
g141526,NOR2x1_ASAP7_75t_SL,core,324,270,19044,28278
g141554,NOR2x1p5_ASAP7_75t_SL,core,432,270,19746,31518
g141570,INVxp33_ASAP7_75t_R,core,162,270,25362,41238
g141611,A2O1A1Ixp33_ASAP7_75t_L,core,324,270,32706,34488
g141613,NAND2xp5_ASAP7_75t_SL,core,216,270,27630,10188
g141614,XNOR2xp5_ASAP7_75t_R,core,486,270,23688,42318
g141615,AOI21x1_ASAP7_75t_SL,core,432,270,27792,35028
g141616,AOI21xp5_ASAP7_75t_L,core,270,270,18504,17748
g141618,OAI21xp33_ASAP7_75t_SL,core,270,270,25524,36378
g141619,OAI21xp33_ASAP7_75t_L,core,270,270,52200,32058
g141620,NOR5xp2_ASAP7_75t_SL,core,378,270,25470,32328
g141621,O2A1O1Ixp33_ASAP7_75t_R,core,324,270,33408,26658
g141623,OAI21xp33_ASAP7_75t_R,core,270,270,8514,10458
g141624,AOI32xp33_ASAP7_75t_SL,core,378,270,22878,35028
g141625,AOI22xp33_ASAP7_75t_L,core,324,270,51390,31788
g141629,AOI22xp5_ASAP7_75t_L,core,324,270,15966,33408
g141631,AOI221xp5_ASAP7_75t_L,core,378,270,13590,53658
g141633,NOR3xp33_ASAP7_75t_L,core,270,270,29898,30708
g141634,AOI22xp5_ASAP7_75t_SL,core,324,270,7056,27198
g141636,AOI22xp5_ASAP7_75t_SL,core,324,270,3438,24498
g141638,AO21x1_ASAP7_75t_R,core,324,270,9702,52578
g141639,AOI221xp5_ASAP7_75t_L,core,378,270,9594,34758
g141640,AOI22xp5_ASAP7_75t_SL,core,324,270,12888,14238
g141642,AOI22xp5_ASAP7_75t_SL,core,324,270,21258,28818
g141644,AO21x1_ASAP7_75t_SL,core,324,270,24444,33948
g141645,AOI21xp5_ASAP7_75t_SL,core,270,270,37620,29628
g141646,AOI22xp5_ASAP7_75t_SL,core,324,270,4140,21798
g141647,AOI221x1_ASAP7_75t_L,core,756,270,12618,34218
g141648,OAI221xp5_ASAP7_75t_L,core,378,270,14346,36378
g141649,AOI221xp5_ASAP7_75t_L,core,378,270,9054,33408
g141650,AOI221xp5_ASAP7_75t_L,core,378,270,10998,36108
g141651,AOI22xp5_ASAP7_75t_SL,core,324,270,21312,30168
g141652,NOR4xp25_ASAP7_75t_SL,core,324,270,19260,37458
g141653,NOR4xp25_ASAP7_75t_SL,core,324,270,19422,37728
g141654,AOI22xp5_ASAP7_75t_SL,core,324,270,4302,25308
g141655,A2O1A1Ixp33_ASAP7_75t_L,core,324,270,19422,50148
g141656,A2O1A1Ixp33_ASAP7_75t_L,core,324,270,15534,52848
g141657,AOI22xp5_ASAP7_75t_L,core,324,270,15966,34488
g141658,AOI221xp5_ASAP7_75t_L,core,378,270,29466,13698
g141659,AOI221xp5_ASAP7_75t_L,core,378,270,27900,6138
g141660,AOI221xp5_ASAP7_75t_L,core,378,270,32112,19908
g141661,AOI221xp5_ASAP7_75t_SL,core,378,270,15102,53658
g141662,OAI221xp5_ASAP7_75t_L,core,378,270,12942,37188
g141663,AOI221xp5_ASAP7_75t_L,core,378,270,13266,34758
g141664,OAI221xp5_ASAP7_75t_L,core,378,270,8568,32328
g141665,AOI221xp5_ASAP7_75t_L,core,378,270,10782,35298
g141666,OAI221xp5_ASAP7_75t_SL,core,378,270,19962,37998
g141667,OAI221xp5_ASAP7_75t_SL,core,378,270,19746,37458
g141668,OAI221xp5_ASAP7_75t_SL,core,378,270,20340,37458
g141669,AOI221xp5_ASAP7_75t_L,core,378,270,11754,36108
g141670,OAI221xp5_ASAP7_75t_SL,core,378,270,13644,37728
g141671,OAI221xp5_ASAP7_75t_SL,core,378,270,16236,37998
g141672,OAI221xp5_ASAP7_75t_SL,core,378,270,16668,37728
g141673,AOI21xp33_ASAP7_75t_R,core,270,270,23688,45558
g141674,OAI221xp5_ASAP7_75t_R,core,378,270,27576,12348
g141675,AOI221xp5_ASAP7_75t_L,core,378,270,26928,6678
g141680,AOI22xp5_ASAP7_75t_SL,core,324,270,12834,17208
g141681,AOI221xp5_ASAP7_75t_L,core,378,270,31464,22338
g141682,OAI221xp5_ASAP7_75t_SL,core,378,270,27144,7758
g141684,AOI22xp5_ASAP7_75t_SL,core,324,270,11376,7758
g141685,OAI221xp5_ASAP7_75t_L,core,378,270,29412,9918
g141686,AOI22xp33_ASAP7_75t_SL,core,324,270,27954,19098
g141687,AOI22xp33_ASAP7_75t_SL,core,324,270,24012,8298
g141688,AOI22xp33_ASAP7_75t_L,core,324,270,29628,22338
g141689,AOI22xp33_ASAP7_75t_SL,core,324,270,27252,19368
g141690,AOI22xp33_ASAP7_75t_SL,core,324,270,24660,18018
g141691,AOI22xp33_ASAP7_75t_SL,core,324,270,26010,12888
g141692,AOI22xp33_ASAP7_75t_L,core,324,270,18882,5598
g141693,AOI22xp33_ASAP7_75t_SL,core,324,270,24120,16398
g141694,AOI22xp33_ASAP7_75t_SL,core,324,270,24174,11268
g141695,AOI22xp33_ASAP7_75t_SL,core,324,270,24282,15858
g141696,AOI22xp33_ASAP7_75t_SL,core,324,270,25308,18558
g141697,AOI22xp33_ASAP7_75t_L,core,324,270,23040,10998
g141698,AOI22xp33_ASAP7_75t_SL,core,324,270,21636,9918
g141699,AOI22xp33_ASAP7_75t_L,core,324,270,19206,5868
g141700,AOI22xp33_ASAP7_75t_SL,core,324,270,24228,15048
g141701,AOI22xp33_ASAP7_75t_L,core,324,270,23634,9918
g141702,AOI22xp33_ASAP7_75t_L,core,324,270,28872,20988
g141703,AOI22xp33_ASAP7_75t_SL,core,324,270,22068,7758
g141704,AOI22xp33_ASAP7_75t_SL,core,324,270,26712,15588
g141705,AOI22xp33_ASAP7_75t_SL,core,324,270,23526,8028
g141706,AOI22xp33_ASAP7_75t_SL,core,324,270,25470,12078
g141707,AOI22xp33_ASAP7_75t_L,core,324,270,19314,7488
g141708,AOI22xp33_ASAP7_75t_SL,core,324,270,26496,14508
g141709,AOI22xp33_ASAP7_75t_SL,core,324,270,19422,9378
g141710,AOI22xp33_ASAP7_75t_SL,core,324,270,21582,5058
g141711,AOI22xp33_ASAP7_75t_SL,core,324,270,21528,9378
g141712,XNOR2xp5_ASAP7_75t_SL,core,486,270,18234,48798
g141713,AOI22xp33_ASAP7_75t_L,core,324,270,19908,9378
g141714,AOI22xp33_ASAP7_75t_L,core,324,270,27306,16938
g141715,AOI22xp33_ASAP7_75t_SL,core,324,270,21420,8838
g141716,AOI22xp33_ASAP7_75t_L,core,324,270,20556,5328
g141717,AOI22xp33_ASAP7_75t_SL,core,324,270,26118,13428
g141718,AOI22xp33_ASAP7_75t_L,core,324,270,22176,5058
g141719,AOI22xp5_ASAP7_75t_SL,core,324,270,21096,28008
g141720,AOI22xp5_ASAP7_75t_SL,core,324,270,15156,26118
g141721,AOI22xp5_ASAP7_75t_L,core,324,270,17748,35838
g141722,AOI22xp5_ASAP7_75t_SL,core,324,270,21366,34758
g141723,AOI22xp33_ASAP7_75t_L,core,324,270,30870,24228
g141724,AOI22xp33_ASAP7_75t_L,core,324,270,30600,24768
g141725,AOI22xp33_ASAP7_75t_L,core,324,270,30762,24498
g141726,AOI22xp33_ASAP7_75t_L,core,324,270,22770,42048
g141727,AOI22xp5_ASAP7_75t_L,core,324,270,14724,33948
g141729,AOI22xp5_ASAP7_75t_SL,core,324,270,3978,24768
g141730,AOI22xp5_ASAP7_75t_SL,core,324,270,11322,7218
g141733,AOI22xp5_ASAP7_75t_SL,core,324,270,17262,17748
g141735,AOI22xp5_ASAP7_75t_SL,core,324,270,4356,18288
g141739,AOI22xp5_ASAP7_75t_SL,core,324,270,6516,26658
