full_name,actual_rise_transition_max,actual_fall_transition_max,cached_ceff_max_rise,cached_ceff_max_fall,cached_ceff_min_rise,cached_ceff_min_fall,fanout_load,pin_capacitance_max,direction,max_rise_slack,max_fall_slack,max_rise_arrival,max_fall_arrival,actual_rise_transition_min,actual_fall_transition_min,min_rise_slack,min_fall_slack,min_rise_arrival,min_fall_arrival,x_coordinate,y_coordinate
mix1_data_o_reg_reg[67]/CLK,1406.371582,1407.287720,,,,,1.000000,0.476497,in,-362.371765,INFINITY,555.939758,556.268799,1151.177002,1145.299316,28.468353,INFINITY,454.898895,452.585327,28962.000000,18639.000000
mix1_data_o_reg_reg[67]/QN,36.942326,36.221588,0.003493,0.003497,0.003032,0.003113,0.000000,0.000000,out,-362.371765,-360.221375,670.896790,677.117981,33.766727,33.984852,28.472839,28.468384,558.868591,564.268311,27666.000000,18603.000000
g111196/B1,36.948410,36.227806,,,,,1.000000,0.402577,in,237.467102,152.022034,671.108276,677.329712,33.771572,33.989960,60.217560,137.478668,559.049011,564.454163,28584.000000,18477.000000
g110193/C2,36.948410,36.227806,,,,,1.000000,0.460708,in,-27.484924,-42.149536,671.108276,677.329712,33.771572,33.989960,28.472839,28.468384,559.049011,564.454163,23922.000000,15903.000000
g123846/B2,36.948410,36.227806,,,,,1.000000,1.217290,in,-362.371735,-360.221375,671.108276,677.329712,33.771572,33.989960,217.905884,219.196991,559.049011,564.454163,23184.000000,15399.000000
mix1_data_o_reg_reg[101]/CLK,1391.141724,1392.040527,,,,,1.000000,0.476497,in,-288.880859,INFINITY,491.603882,491.881622,1138.764893,1132.954224,-2.801788,INFINITY,402.283173,400.242462,25830.000000,6759.000000
mix1_data_o_reg_reg[101]/QN,32.335850,32.701683,0.002846,0.002841,0.002628,0.002579,0.000000,0.000000,out,-274.810211,-288.880859,603.396484,609.580627,30.736767,30.902557,-2.058899,-2.801788,504.015808,508.758850,24534.000000,6723.000000
g111167/B1,32.341518,32.707260,,,,,1.000000,0.402577,in,241.054504,157.230103,603.587463,609.771179,30.741720,30.907270,59.938599,136.359283,504.189911,508.929108,25398.000000,7677.000000
g110104/C2,32.341518,32.707260,,,,,1.000000,0.460708,in,43.582336,16.012390,603.587463,609.771179,30.741720,30.907270,-2.058899,-2.801788,504.189911,508.929108,22140.000000,6183.000000
g384/B1,32.341518,32.707260,,,,,1.000000,0.429059,in,-274.810211,-288.880829,603.587463,609.771179,30.741720,30.907270,144.216400,154.334259,504.189911,508.929108,20754.000000,9837.000000
mix1_data_o_reg_reg[77]/CLK,1374.793823,1375.671753,,,,,1.000000,0.462899,in,-329.593689,INFINITY,455.918213,456.165131,1125.357300,1119.617432,42.636688,INFINITY,373.045135,371.155426,23022.000000,9459.000000
mix1_data_o_reg_reg[77]/QN,33.071388,33.183548,0.002204,0.002203,0.001949,0.001963,0.000000,0.000000,out,-323.700043,-329.593719,652.550903,663.520874,30.817188,31.420202,42.636688,165.048096,546.340637,555.660767,21726.000000,9423.000000
g118543/C1,33.072609,33.184761,,,,,1.000000,0.512915,in,-323.700043,-329.593689,652.640503,663.610413,30.818184,31.421196,184.488129,190.191406,546.418823,555.739563,19890.000000,9999.000000
g111224/B1,33.072609,33.184761,,,,,1.000000,0.402577,in,211.752869,109.063049,652.640503,663.610413,30.818184,31.421196,42.636719,166.731293,546.418823,555.739563,22842.000000,9297.000000
g110209/C2,33.072609,33.184761,,,,,1.000000,0.460708,in,-101.629822,-134.814636,652.640503,663.610413,30.818184,31.421196,160.179565,165.048096,546.418823,555.739563,19836.000000,9423.000000
mix1_data_o_reg_reg[38]/CLK,853.533813,854.012390,,,,,1.000000,0.462899,in,32.265305,INFINITY,84.642075,84.660599,698.755371,695.205872,-134.943008,INFINITY,68.917801,68.575447,8172.000000,22257.000000
mix1_data_o_reg_reg[38]/QN,45.731834,43.049065,0.003699,0.003690,0.003340,0.003212,0.000000,0.000000,out,61.406082,32.265305,243.580032,251.038315,42.847683,40.114075,-134.943008,-125.249512,212.564682,218.533936,6876.000000,22293.000000
g122909/A1,45.738670,43.056286,,,,,1.000000,1.165100,in,77.997086,69.926453,243.829483,251.287109,42.853474,40.119728,-134.943024,-125.249527,212.786896,218.746414,14256.000000,21681.000000
g110099/C2,45.738670,43.056286,,,,,1.000000,0.460708,in,61.406082,32.265320,243.829483,251.287109,42.853474,40.119728,159.192459,159.248016,212.786896,218.746414,7200.000000,21303.000000
g111103/B1,45.738670,43.056286,,,,,1.000000,0.402577,in,210.264389,134.926117,243.829483,251.287109,42.853474,40.119728,62.710526,151.862518,212.786896,218.746414,8424.000000,22419.000000
mix1_data_o_reg_reg[54]/CLK,821.173401,821.625610,,,,,1.000000,0.462899,in,50.026192,INFINITY,77.965508,77.981270,672.379028,668.964661,-142.751968,INFINITY,63.472767,63.157776,10116.000000,21339.000000
mix1_data_o_reg_reg[54]/QN,38.695789,37.746838,0.002834,0.002830,0.002635,0.002611,0.000000,0.000000,out,78.080414,50.026184,229.825592,237.268494,36.930912,36.137272,-142.751968,-135.445862,201.133774,207.402100,8820.000000,21303.000000
g110151/C2,38.698803,37.749916,,,,,1.000000,0.481995,in,78.080429,50.026199,229.977951,237.420578,36.933582,36.139946,145.675980,145.021210,201.273911,207.540771,7254.000000,20763.000000
g111216/B1,38.698803,37.749916,,,,,1.000000,0.402577,in,215.234818,142.049454,229.977951,237.420578,36.933582,36.139946,60.036789,147.461517,201.273911,207.540771,9522.000000,21717.000000
g112890/A1,38.698803,37.749916,,,,,1.000000,0.562023,in,88.175339,81.094711,229.977951,237.420578,36.933582,36.139946,-142.751968,-135.445862,201.273911,207.540771,13788.000000,21843.000000
mix1_data_o_reg_reg[43]/CLK,1107.382812,1108.037842,,,,,1.000000,0.462899,in,-40.904007,INFINITY,174.223938,174.276245,906.091125,901.479553,-53.212067,INFINITY,142.178299,141.467148,8370.000000,11619.000000
mix1_data_o_reg_reg[43]/QN,34.918106,34.655464,0.002412,0.002405,0.002158,0.002083,0.000000,0.000000,out,-26.274323,-40.904022,348.656311,357.863403,32.674175,32.286396,-53.212067,-42.647888,297.496338,304.855804,9666.000000,11583.000000
g111173/B1,34.920315,34.657677,,,,,1.000000,0.402577,in,212.657745,124.684998,348.780182,357.986908,32.676014,32.288116,55.059265,160.994141,297.605743,304.960938,9720.000000,11457.000000
g110117/C2,34.920315,34.657677,,,,,1.000000,0.460708,in,168.740265,136.318268,348.780182,357.986908,32.676014,32.288116,-45.139130,-42.647888,297.605743,304.960938,11988.000000,12123.000000
g52/B1,34.920315,34.657677,,,,,1.000000,0.596950,in,-26.274323,-40.904022,348.780182,357.986908,32.676014,32.288116,-53.212067,-37.360931,297.605743,304.960938,14220.000000,11457.000000
mix1_data_o_reg_reg[96]/CLK,1408.951660,1409.868164,,,,,1.000000,0.462899,in,-557.248535,INFINITY,587.521301,587.871399,1153.229736,1147.341187,56.162781,INFINITY,480.559387,478.111420,24534.000000,27657.000000
mix1_data_o_reg_reg[96]/QN,49.923111,46.217918,0.004254,0.004250,0.003899,0.003876,0.000000,0.000000,out,-531.294312,-557.248535,797.746887,808.758789,47.188587,44.052864,56.162781,183.509918,666.680725,676.002747,23238.000000,27693.000000
g122817/B1,49.937157,46.233055,,,,,1.000000,0.554785,in,-472.185608,-476.780090,798.120483,809.131958,47.200619,44.065563,308.194794,323.387482,667.016907,676.336426,14868.000000,20097.000000
g111200/B1,49.937157,46.233055,,,,,1.000000,0.402577,in,196.387878,91.434814,798.120483,809.131958,47.200619,44.065563,56.162781,183.509888,667.016907,676.336426,23832.000000,27819.000000
g110094/C2,49.937157,46.233055,,,,,1.000000,0.460708,in,-531.294250,-557.248535,798.120483,809.131958,47.200619,44.065563,653.984497,656.750061,667.016907,676.336426,17406.000000,28233.000000
mix1_data_o_reg_reg[93]/CLK,1355.252808,1356.107056,,,,,1.000000,0.462899,in,-308.847290,INFINITY,424.984619,425.208130,1109.331177,1103.675537,47.259552,INFINITY,347.652557,345.892822,21078.000000,6759.000000
mix1_data_o_reg_reg[93]/QN,35.362881,35.068371,0.002464,0.002461,0.002266,0.002242,0.000000,0.000000,out,-292.578064,-308.847260,621.422791,632.317261,33.616810,33.453548,47.259552,59.028870,521.397827,530.471008,19782.000000,6723.000000
g110779/A1,35.365250,35.070755,,,,,1.000000,0.563470,in,-292.578033,-308.847260,621.551941,632.446228,33.618874,33.455574,162.605988,175.814484,521.515381,530.587219,20484.000000,8883.000000
g110089/C2,35.365250,35.070755,,,,,1.000000,0.460708,in,-26.297974,-57.181396,621.551941,632.446228,33.618874,33.455574,54.897736,59.028900,521.515381,530.587219,18432.000000,5643.000000
g111121/B1,35.365250,35.070755,,,,,1.000000,0.402577,in,208.361023,106.964050,621.551941,632.446228,33.618874,33.455574,47.259552,170.607819,521.515381,530.587219,20466.000000,7299.000000
mix1_data_o_reg_reg[82]/CLK,1408.955444,1409.871948,,,,,1.000000,0.476497,in,-425.047791,INFINITY,587.140503,587.490356,1153.232788,1147.344238,62.499695,INFINITY,480.249725,477.803375,26262.000000,26739.000000
mix1_data_o_reg_reg[82]/QN,38.388840,37.219845,0.003707,0.003697,0.003451,0.003382,0.000000,0.000000,out,-397.220276,-425.047791,703.025574,709.179260,36.662773,35.355328,62.499695,141.997345,585.952881,590.725708,24966.000000,26703.000000
g111186/B1,38.399651,37.230923,,,,,1.000000,0.402577,in,236.426514,151.530518,703.312988,709.465759,36.672321,35.364761,62.499695,141.997375,586.216858,590.983398,25236.000000,27117.000000
g110654/B1,38.399651,37.230923,,,,,1.000000,0.572871,in,-384.231873,-396.849121,703.312988,709.465759,36.672321,35.364761,235.645660,241.059753,586.216858,590.983398,18036.000000,21879.000000
g110139/C2,38.399651,37.230923,,,,,1.000000,0.481995,in,-397.220276,-425.047821,703.312988,709.465759,36.672321,35.364761,532.245361,530.887207,586.216858,590.983398,17082.000000,26163.000000
sub1_data_reg_reg[6]/CLK,401.514099,401.676178,,,,,1.000000,0.462899,in,-11.322371,INFINITY,19.254370,19.255579,325.695618,324.057739,-387.686523,INFINITY,15.148738,15.075938,14652.000000,23499.000000
sub1_data_reg_reg[6]/QN,37.829990,36.919228,0.002733,0.002721,0.002397,0.002249,0.000000,0.000000,out,11.626404,-11.322365,133.786316,138.358719,34.845222,33.501339,-387.686523,-365.915955,121.061134,124.154678,13356.000000,23463.000000
g110631/B1,37.832722,36.922001,,,,,1.000000,0.596950,in,11.626404,-11.322365,133.929779,138.501465,34.847431,33.503326,-387.686523,-365.915985,121.184906,124.269753,13194.000000,22797.000000
g110488/A2,37.832722,36.922001,,,,,1.000000,0.486119,in,211.005463,163.070740,133.929779,138.501465,34.847431,33.503326,66.612923,121.616768,121.184906,124.269753,15624.000000,23337.000000
g110090/A2,37.832722,36.922001,,,,,1.000000,0.505438,in,172.453857,141.655243,133.929779,138.501465,34.847431,33.503326,69.951546,69.307045,121.184906,124.269753,10494.000000,22419.000000
sub1_data_reg_reg[3]/CLK,1402.041016,1402.953003,,,,,1.000000,0.462899,in,-626.462585,INFINITY,544.868042,545.191101,1148.146973,1142.285767,47.235443,INFINITY,445.817535,443.552368,25164.000000,16857.000000
sub1_data_reg_reg[3]/QN,34.221024,34.064342,0.002336,0.002325,0.002033,0.001904,0.000000,0.000000,out,-612.386963,-626.462585,744.652466,755.778748,31.546509,30.952507,47.235474,52.538086,621.597595,630.209106,26460.000000,16893.000000
g110645/B1,34.223194,34.066498,,,,,1.000000,0.434175,in,-612.386963,-626.462585,744.773987,755.899658,31.548235,30.954021,131.886902,135.321625,621.701660,630.305725,24858.000000,16317.000000
g110506/A2,34.223194,34.066498,,,,,1.000000,0.486119,in,207.867981,105.454834,744.773987,755.899658,31.548235,30.954021,52.335266,176.792206,621.701660,630.305725,24246.000000,16857.000000
g110067/A2,34.223194,34.066498,,,,,1.000000,0.505438,in,-41.973083,-78.645386,744.773987,755.899658,31.548235,30.954021,47.235474,52.538086,621.701660,630.305725,28026.000000,16317.000000
sub1_data_reg_reg[1]/CLK,1325.300049,1326.125732,,,,,1.000000,0.462899,in,-460.352997,INFINITY,380.681824,380.868500,1084.650757,1079.122314,-26.841248,INFINITY,311.312683,309.739868,17028.000000,8919.000000
sub1_data_reg_reg[1]/QN,41.965721,40.268810,0.003243,0.003232,0.002907,0.002810,0.000000,0.000000,out,-441.657227,-460.352966,578.698547,589.385681,39.290955,37.617573,-26.841248,-19.834229,486.630310,495.303467,15732.000000,8883.000000
g118030/B1,41.969810,40.273041,,,,,1.000000,1.030190,in,-441.657227,-460.352997,578.883362,589.569824,39.294380,37.620892,-26.841278,-19.834229,486.793976,495.461060,16704.000000,11115.000000
g110200/A2,41.969810,40.273041,,,,,1.000000,0.505438,in,-44.921631,-87.179047,578.883362,589.569824,39.294380,37.620892,132.215607,133.294556,486.793976,495.461060,16092.000000,6759.000000
g110504/A2,41.969810,40.273041,,,,,1.000000,0.486119,in,202.588806,94.399048,578.883362,589.569824,39.294380,37.620892,78.763489,195.938477,486.793976,495.461060,16164.000000,12537.000000
round_reg[2]/CLK,633.390137,633.712463,,,,,1.000000,0.493555,in,-6.260159,INFINITY,69.257065,69.268425,517.840210,515.213989,-580.684998,INFINITY,-47.500000,55.866493,1242.000000,11619.000000
round_reg[2]/QN,19.185009,20.429150,0.001297,0.001297,0.000977,0.000973,0.000000,0.000000,out,7.602794,-6.260158,6.517021,7.341999,16.955959,18.292055,-576.718628,-580.684998,3.537247,3.695927,2538.000000,11583.000000
FE_OFC1206_round_2/A,19.185097,20.429232,,,,,1.000000,1.286160,in,7.602793,-6.260157,6.535315,7.360297,16.956015,18.292107,-576.718567,-580.684937,3.551005,3.709628,2754.000000,11583.000000
FE_OFC1206_round_2/Y,19.103617,15.974589,0.004296,0.004300,0.003038,0.003056,0.000000,0.000000,out,-6.260157,7.602793,19.835962,16.710762,14.859380,12.437774,-580.684998,-576.718567,13.674401,11.568724,2682.000000,11583.000000
FE_OFC1208_round_2/A,19.106588,15.978149,,,,,1.000000,0.324662,in,126.512268,127.945633,19.942249,16.817158,14.861260,12.440049,99.437408,81.566460,13.748986,11.643785,1404.000000,11997.000000
FE_OFC1209_round_2/A,19.106588,15.978149,,,,,1.000000,0.653678,in,9.418913,17.539883,19.942249,16.817158,14.861260,12.440049,-580.684998,-564.606567,13.748986,11.643785,2268.000000,11997.000000
g26/B,19.106588,15.978149,,,,,1.000000,1.639660,in,4.827265,7.602793,19.942249,16.817158,14.861260,12.440049,-497.987152,-498.806152,13.748986,11.643785,3528.000000,11997.000000
FE_OFC1207_round_2/A,19.106588,15.978149,,,,,1.000000,1.297110,in,-6.260157,8.852280,19.942249,16.817158,14.861260,12.440049,-563.858032,-576.718567,13.748986,11.643785,3348.000000,12033.000000
FE_OFC1208_round_2/Y,25.570908,20.843559,0.001977,0.001984,0.001483,0.001482,0.000000,0.000000,out,126.512260,127.945633,44.586922,40.905731,20.164543,16.601009,99.437408,81.566460,34.994499,32.648750,1260.000000,12033.000000
FE_OFC1209_round_2/Y,11.082623,9.744104,0.002768,0.002766,0.002099,0.002143,0.000000,0.000000,out,9.418911,17.539886,37.834877,35.049126,9.401580,8.478648,-580.684937,-564.606567,29.715874,28.046917,2124.000000,12033.000000
g26/Y,19.906557,16.168854,0.002961,0.002962,0.002517,0.002513,0.000000,0.000000,out,7.602793,4.827265,28.652262,29.402422,14.383667,13.459809,-503.048462,-504.081207,17.560928,15.834745,3780.000000,12033.000000
FE_OFC1207_round_2/Y,7.686677,7.258440,0.002957,0.002923,0.002241,0.002222,0.000000,0.000000,out,-6.260159,8.852280,33.007339,30.394264,6.698892,6.413885,-563.858032,-576.718567,25.722075,24.050369,3168.000000,12033.000000
FE_OFC405_round_2/A,25.571722,20.844564,,,,,1.000000,0.643178,in,126.512260,127.945641,44.651253,40.970314,20.165112,16.601700,99.437408,81.566460,35.042274,32.696510,1206.000000,12123.000000
g110510/B,25.571722,20.844564,,,,,1.000000,1.169140,in,130.980255,128.640625,44.651253,40.970314,20.165112,16.601700,109.736504,103.035439,35.042274,32.696510,1152.000000,12663.000000
g122801/A,11.086195,9.748161,,,,,1.000000,0.555619,in,51.618568,46.464554,37.923653,35.137840,9.403954,8.481397,-580.684937,-564.606567,29.782528,28.115030,2178.000000,10917.000000
g120302/A1,11.086195,9.748161,,,,,1.000000,0.596437,in,23.173046,17.539886,37.923653,35.137840,9.403954,8.481397,-562.590271,-557.809753,29.782528,28.115030,1728.000000,9801.000000
FE_OCPC811_round_2/A,11.086195,9.748161,,,,,1.000000,0.667414,in,9.418911,21.352375,37.923653,35.137840,9.403954,8.481397,-551.118774,-559.379517,29.782528,28.115030,1998.000000,9963.000000
g120936/A,11.086195,9.748161,,,,,1.000000,0.535565,in,29.209183,36.853737,37.923653,35.137840,9.403954,8.481397,-570.322510,-554.047791,29.782528,28.115030,2232.000000,10503.000000
FE_OCPC785_n_5272/A,19.912529,16.176208,,,,,1.000000,1.286160,in,7.602793,8.448547,28.806093,29.556282,14.389483,13.466002,-503.048431,-504.081238,17.689980,15.963565,6066.000000,12663.000000
g16/A2,19.912529,16.176208,,,,,1.000000,1.057770,in,8.919386,4.827263,28.806093,29.556282,14.389483,13.466002,-473.368958,-468.987976,17.689980,15.963565,6462.000000,13275.000000
g113347/A,7.689889,7.261762,,,,,1.000000,1.065280,in,31.848782,28.732004,33.077457,30.463541,6.700973,6.416020,-563.858032,-576.718567,25.774748,24.102587,3348.000000,11457.000000
g111363/C,7.689889,7.261762,,,,,1.000000,0.467194,in,19.972378,16.797308,33.077457,30.463541,6.700973,6.416020,-479.367645,-489.990051,25.774748,24.102587,3474.000000,12573.000000
g111364/A,7.689889,7.261762,,,,,1.000000,0.534345,in,27.043018,22.119459,33.077457,30.463541,6.700973,6.416020,-496.518585,-510.191284,25.774748,24.102587,2556.000000,12537.000000
g61/C,7.689889,7.261762,,,,,1.000000,0.508158,in,-6.260159,8.852282,33.077457,30.463541,6.700973,6.416020,-492.295074,-473.181305,25.774748,24.102587,3204.000000,11583.000000
FE_OFC405_round_2/Y,20.272413,17.886921,0.002025,0.002022,0.001628,0.001603,0.000000,0.000000,out,127.945648,126.512268,55.659031,57.793552,16.615440,14.494865,81.566460,99.437408,44.821037,46.023293,1278.000000,12123.000000
g120302/Y,16.720678,12.426998,0.000397,0.000400,0.000329,0.000335,0.000000,0.000000,out,9.418911,21.352375,51.133842,47.446751,9.989105,7.963613,-582.697021,-588.975342,9.902228,8.733042,1692.000000,9837.000000
FE_OCPC811_round_2/Y,7.601421,6.905316,0.000590,0.000590,0.000526,0.000528,0.000000,0.000000,out,21.352375,9.418911,40.681732,42.646919,6.872681,6.201253,-559.379517,-551.118774,33.197994,34.176762,1926.000000,9963.000000
FE_OCPC785_n_5272/Y,15.809195,14.394296,0.003555,0.003558,0.003187,0.003181,0.000000,0.000000,out,8.448547,7.602791,39.914455,37.952572,13.981417,12.030419,-504.081238,-503.048462,25.197269,25.556837,6138.000000,12663.000000
g118541/CI,20.273149,17.887754,,,,,1.000000,1.494460,in,127.945633,126.512260,55.713573,57.848000,16.616014,14.495503,105.734680,99.437408,44.864655,46.066216,1728.000000,12501.000000
g110031/B1,20.273149,17.887754,,,,,1.000000,0.402577,in,182.298416,165.422760,55.713573,57.848000,16.616014,14.495503,81.566460,121.512825,44.864655,46.066216,1620.000000,12159.000000
g120824/A,16.720718,12.427053,,,,,1.000000,0.362322,in,9.418911,21.352379,51.145458,47.458466,9.989151,7.963673,-582.697021,-588.975342,9.911763,8.742765,1584.000000,9963.000000
g120302/B1,7.601618,6.905533,,,,,1.000000,0.555867,in,21.352375,9.418911,40.698994,42.664181,6.872853,6.201445,-559.379517,-551.118774,33.213341,34.192162,1908.000000,9837.000000
g113485/A2,15.812861,14.398330,,,,,1.000000,1.068950,in,11.229614,9.296959,40.021881,38.060085,13.984731,12.034255,-504.081207,-503.048431,25.293304,25.652681,6624.000000,12735.000000
g113488/A2,15.812861,14.398330,,,,,1.000000,1.068950,in,106.781815,131.135895,40.021881,38.060085,13.984731,12.034255,-304.386963,-297.557281,25.293304,25.652681,6462.000000,14121.000000
g113485_dup/A2,15.812861,14.398330,,,,,1.000000,1.068950,in,8.448547,7.602791,40.021881,38.060085,13.984731,12.034255,-456.794373,-454.289795,25.293304,25.652681,6570.000000,12501.000000
ks1_key_reg_reg[97]/CLK,1285.966309,1286.755127,,,,,1.000000,0.462899,in,-155.186981,INFINITY,334.319641,334.468597,1052.322510,1046.961304,41.154022,INFINITY,273.264252,271.886749,7884.000000,7137.000000
ks1_key_reg_reg[97]/QN,37.930515,37.233067,0.002747,0.002747,0.002363,0.002382,0.000000,0.000000,out,-147.568787,-155.186981,526.363770,536.898071,34.529026,34.526596,41.154022,54.632416,442.603333,451.586914,9180.000000,7173.000000
g109662/A1,37.931675,37.234245,,,,,1.000000,0.373286,in,64.355225,-21.118408,526.457275,536.991577,34.529953,34.527538,92.213226,174.761505,442.683105,451.667358,11520.000000,7173.000000
g111400/A,37.931675,37.234245,,,,,1.000000,0.981861,in,-147.568787,-155.186951,526.457275,536.991577,34.529953,34.527538,41.154022,54.632416,442.683105,451.667358,9252.000000,6723.000000
g108866__7482/B2,37.931675,37.234245,,,,,1.000000,0.423806,in,204.862854,110.173462,526.457275,536.991577,34.529953,34.527538,52.588928,167.654999,442.683105,451.667358,8712.000000,7299.000000
g111691/A,37.931675,37.234245,,,,,1.000000,0.275723,in,-37.507446,24.012939,526.457275,536.991577,34.529953,34.527538,179.598846,118.036469,442.683105,451.667358,12006.000000,7173.000000
g111691/Y,21.700413,17.822372,0.000395,0.000387,0.000327,0.000323,0.000000,0.000000,out,24.012939,-37.507446,556.281189,543.144226,19.445208,15.875572,118.036469,179.598846,469.166321,457.726746,12078.000000,7173.000000
g109901/A,21.700443,17.822409,,,,,1.000000,0.336683,in,24.012939,-37.507416,556.292786,543.155518,19.445230,15.875600,118.036469,179.598846,469.175720,457.736023,12222.000000,7263.000000
ks1_key_reg_reg[100]/CLK,633.858337,634.182251,,,,,1.000000,0.462899,in,21.067490,INFINITY,67.754318,67.765244,518.157593,515.530273,63.745140,INFINITY,54.981674,54.709259,2700.000000,15399.000000
ks1_key_reg_reg[100]/QN,39.170876,38.144123,0.002883,0.002883,0.002500,0.002519,0.000000,0.000000,out,25.807953,21.067490,203.511642,209.755783,35.764282,35.488308,63.745148,113.860878,178.353516,183.817398,3996.000000,15363.000000
g109669/A1,39.172810,38.146107,,,,,1.000000,0.373286,in,146.095581,95.226257,203.634399,209.878571,35.765842,35.489910,115.960304,170.648361,178.458954,183.923706,3906.000000,17523.000000
g111394/A,39.172810,38.146107,,,,,1.000000,0.981861,in,25.807953,21.067490,203.634399,209.878571,35.765842,35.489910,103.137138,113.860878,178.458954,183.923706,2862.000000,14733.000000
g108861__7098/B2,39.172810,38.146107,,,,,1.000000,0.423806,in,216.083984,156.554840,203.634399,209.878571,35.765842,35.489910,63.745148,135.289703,178.458954,183.923706,2808.000000,15237.000000
g111688/A,39.172810,38.146107,,,,,1.000000,0.275723,in,74.221344,110.171387,203.634399,209.878571,35.765842,35.489910,179.373184,138.360413,178.458954,183.923706,3996.000000,17433.000000
g111688/Y,21.660673,17.860256,0.000381,0.000373,0.000313,0.000309,0.000000,0.000000,out,110.171387,74.221329,229.166168,220.369064,19.422346,15.910444,138.360413,179.373184,201.426987,193.542786,3924.000000,17433.000000
g109904/A,21.660700,17.860289,,,,,1.000000,0.336683,in,110.171387,74.221344,229.177094,220.379730,19.422367,15.910468,138.360413,179.373184,201.435822,193.551514,3834.000000,17523.000000
addroundkey_round_reg[3]/CLK,633.325439,633.647583,,,,,1.000000,0.493555,in,19.965958,INFINITY,69.448029,69.459450,517.794678,515.168579,-627.354309,INFINITY,-59.500000,56.011093,3258.000000,8379.000000
addroundkey_round_reg[3]/QN,16.262924,17.966063,0.000874,0.000874,0.000707,0.000707,0.000000,0.000000,out,26.088985,19.965958,-7.320938,-6.664700,15.086104,16.711605,-620.153870,-627.354309,-9.642292,-9.573227,1962.000000,8343.000000
FE_OFC599_addroundkey_round_3/A,16.263792,17.966848,,,,,1.000000,0.643178,in,26.088985,19.965958,-7.267956,-6.611699,15.086673,16.712118,-620.153870,-627.354248,-9.600977,-9.531882,2610.000000,8793.000000
FE_OFC599_addroundkey_round_3/Y,15.449680,12.436333,0.001404,0.001397,0.001097,0.001098,0.000000,0.000000,out,19.965958,26.088987,5.055532,2.248538,13.177828,10.554769,-627.354248,-620.153870,0.523346,-1.418408,2682.000000,8793.000000
g119652/B,15.450407,12.437227,,,,,1.000000,0.576425,in,35.824055,54.637302,5.102810,2.295589,13.178335,10.555403,-592.160645,-579.148987,0.559813,-1.381914,2664.000000,9837.000000
FE_OFC1199_n_5420/A,15.450407,12.437227,,,,,1.000000,0.643178,in,19.965958,26.088985,5.102810,2.295589,13.178335,10.555403,-627.354248,-620.153870,0.559813,-1.381914,2484.000000,9873.000000
g119652/Y,20.767649,14.828753,0.002071,0.002068,0.001548,0.001547,0.000000,0.000000,out,30.234371,50.278294,35.618099,24.645832,16.866688,11.715462,-592.160645,-579.148987,23.194368,14.646482,2808.000000,9837.000000
FE_OFC1199_n_5420/Y,33.113281,26.560413,0.004102,0.004086,0.003446,0.003386,0.000000,0.000000,out,26.088985,19.965958,21.541336,22.322216,28.077551,22.293592,-620.153870,-627.354248,15.110140,15.230529,2412.000000,9873.000000
g122802/C,20.768675,14.830187,,,,,1.000000,0.507334,in,53.742638,51.854660,35.683250,24.710886,16.867374,11.716447,-587.868042,-574.748108,23.242342,14.694404,2754.000000,10341.000000
g122803/B,20.768675,14.830187,,,,,1.000000,0.563340,in,60.899986,57.992516,35.683250,24.710886,16.867374,11.716447,-592.160645,-579.148987,23.242342,14.694404,2790.000000,10539.000000
FE_OFC1188_n_13650/A,20.768675,14.830187,,,,,1.000000,0.643178,in,30.234367,50.278297,35.683250,24.710886,16.867374,11.716447,-578.375305,-570.800537,23.242342,14.694404,2988.000000,9873.000000
g120825/B2,33.177799,26.640804,,,,,1.000000,1.216280,in,33.523376,19.965958,22.193741,22.974621,28.131266,22.361204,-582.914856,-563.048950,15.658285,15.778674,2664.000000,9999.000000
g113448/A2,33.177799,26.640804,,,,,1.000000,0.528932,in,139.496185,129.524643,22.193741,22.974621,28.131266,22.361204,-620.153931,-627.354248,15.658285,15.778674,3852.000000,8883.000000
g113450/A1,33.177799,26.640804,,,,,1.000000,0.585398,in,114.097382,118.049072,22.193741,22.974621,28.131266,22.361204,-619.107544,-605.622620,15.658285,15.778674,3582.000000,8721.000000
g113451/A,33.177799,26.640804,,,,,1.000000,0.349482,in,110.594818,96.428345,22.193741,22.974621,28.131266,22.361204,-598.698547,-605.225281,15.658285,15.778674,3258.000000,8793.000000
g113452/A2,33.177799,26.640804,,,,,1.000000,0.371260,in,202.332932,190.460144,22.193741,22.974621,28.131266,22.361204,67.138718,107.749115,15.658285,15.778674,2826.000000,8793.000000
g111511/A,33.177799,26.640804,,,,,1.000000,0.535565,in,26.088985,32.101116,22.193741,22.974621,28.131266,22.361204,-563.703918,-567.035950,15.658285,15.778674,2430.000000,10413.000000
FE_OFC1188_n_13650/Y,13.687554,12.787292,0.001252,0.001254,0.000761,0.000737,0.000000,0.000000,out,50.278297,30.234367,34.947189,45.412308,9.646455,9.079371,-570.800537,-578.375305,22.338749,30.330261,3060.000000,9873.000000
g165/B,13.688070,12.787845,,,,,1.000000,1.211780,in,50.278294,30.234371,34.984676,45.449825,9.646719,9.079634,-570.800537,-578.375305,22.361277,30.352051,3312.000000,9999.000000
addroundkey_round_reg[2]/CLK,633.326477,633.648621,,,,,1.000000,0.493555,in,30.960516,INFINITY,69.445030,69.456451,517.795349,515.169312,-635.681091,INFINITY,-57.700001,56.008827,2448.000000,8217.000000
