"from_pin.full_name","to_pin.full_name",sense,delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g40592__6131/A,g40592__6131/Y,negative_unate,15.655826,9.093704,15.655826,UNINIT,9.093704,UNINIT
g40592__6131/B,g40592__6131/Y,negative_unate,16.204870,10.835828,16.204870,UNINIT,10.835828,UNINIT
g41089__4733/A,g41089__4733/Y,negative_unate,9.393657,5.213000,9.393657,UNINIT,5.213000,UNINIT
g41089__4733/B,g41089__4733/Y,negative_unate,6.846942,4.971718,6.846942,UNINIT,4.971718,UNINIT
g49718/A,g49718/Y,positive_unate,13.092830,16.627184,13.092830,UNINIT,16.627184,UNINIT
g49718/B,g49718/Y,positive_unate,12.392868,12.228741,12.392868,UNINIT,12.228741,UNINIT
g965/A,g965/Y,positive_unate,12.818251,14.911415,12.818251,UNINIT,14.911415,UNINIT
g965/B,g965/Y,positive_unate,12.786832,12.612915,12.786832,UNINIT,12.612915,UNINIT
FE_OFC96_n_4461/A,FE_OFC96_n_4461/Y,negative_unate,6.835125,4.575610,6.835125,UNINIT,4.575610,UNINIT
g40985__9315/A,g40985__9315/Y,negative_unate,11.029515,13.464739,11.029515,UNINIT,13.464739,UNINIT
g40985__9315/B,g40985__9315/Y,negative_unate,9.932580,9.950613,9.932580,UNINIT,9.950613,UNINIT
FE_OFC95_n_4461/A,FE_OFC95_n_4461/Y,negative_unate,8.734033,6.944053,8.734033,UNINIT,6.944053,UNINIT
g49719/A,g49719/Y,negative_unate,19.212252,11.647367,19.212252,UNINIT,11.647367,UNINIT
g49719/B,g49719/Y,negative_unate,15.747787,12.414732,15.747787,UNINIT,12.414732,UNINIT
FE_OFC94_n_4461/A,FE_OFC94_n_4461/Y,negative_unate,12.341055,10.328802,12.341055,UNINIT,10.328802,UNINIT
g963/A1,g963/Y,negative_unate,11.208152,10.691477,11.208152,UNINIT,10.691477,UNINIT
g963/A2,g963/Y,negative_unate,10.720390,8.943649,10.720390,UNINIT,8.943649,UNINIT
g963/B,g963/Y,negative_unate,9.065258,8.524680,9.065258,UNINIT,8.524680,UNINIT
g963/B,g963/Y,negative_unate,9.065258,7.300619,9.065258,UNINIT,7.300619,UNINIT
g963/B,g963/Y,negative_unate,8.965963,8.524680,8.965963,UNINIT,8.524680,UNINIT
g963/B,g963/Y,negative_unate,8.532063,7.661883,8.532063,UNINIT,7.661883,UNINIT
g44296/A1,g44296/Y,negative_unate,8.474993,8.721818,8.474993,UNINIT,8.721818,UNINIT
g44296/A1,g44296/Y,negative_unate,8.474993,6.665677,8.474993,UNINIT,6.665677,UNINIT
g44296/A1,g44296/Y,negative_unate,9.113484,8.721818,9.113484,UNINIT,8.721818,UNINIT
g44296/A1,g44296/Y,negative_unate,8.543347,7.900271,8.543347,UNINIT,7.900271,UNINIT
g44296/A2,g44296/Y,negative_unate,11.962890,9.987398,11.962890,UNINIT,9.987398,UNINIT
g44296/A2,g44296/Y,negative_unate,11.962890,7.289152,11.962890,UNINIT,7.289152,UNINIT
g44296/A2,g44296/Y,negative_unate,12.615745,9.987398,12.615745,UNINIT,9.987398,UNINIT
g44296/A2,g44296/Y,negative_unate,11.840425,8.821046,11.840425,UNINIT,8.821046,UNINIT
g44296/B1,g44296/Y,negative_unate,9.995115,7.785217,9.995115,UNINIT,7.785217,UNINIT
g44296/B1,g44296/Y,negative_unate,9.995115,6.379535,9.995115,UNINIT,6.379535,UNINIT
g44296/B1,g44296/Y,negative_unate,9.859006,7.785217,9.859006,UNINIT,7.785217,UNINIT
g44296/B1,g44296/Y,negative_unate,9.282932,7.012071,9.282932,UNINIT,7.012071,UNINIT
g44296/B2,g44296/Y,negative_unate,10.502239,7.519242,10.502239,UNINIT,7.519242,UNINIT
g44296/B2,g44296/Y,negative_unate,10.502239,6.145466,10.502239,UNINIT,6.145466,UNINIT
g44296/B2,g44296/Y,negative_unate,10.392658,7.519242,10.392658,UNINIT,7.519242,UNINIT
g44296/B2,g44296/Y,negative_unate,9.824288,6.699747,9.824288,UNINIT,6.699747,UNINIT
FE_OCPC258_FE_DBTN17_n_4461/A,FE_OCPC258_FE_DBTN17_n_4461/Y,positive_unate,18.014240,19.322773,18.014240,UNINIT,19.322773,UNINIT
FE_OFC92_n_4461/A,FE_OFC92_n_4461/Y,negative_unate,11.642560,9.749307,11.642560,UNINIT,9.749307,UNINIT
rd1_Key_o_reg[9]/CLK,rd1_Key_o_reg[9]/QN,rising_edge,55.804611,55.455437,55.804611,UNINIT,55.455437,UNINIT
g47336/A,g47336/Y,negative_unate,11.992728,13.802155,11.992728,UNINIT,13.802155,UNINIT
g47336/B,g47336/Y,negative_unate,12.871984,13.325964,12.871984,UNINIT,13.325964,UNINIT
g47336/C,g47336/Y,negative_unate,15.254847,12.739963,15.254847,UNINIT,12.739963,UNINIT
g47521/A1,g47521/Y,negative_unate,10.007484,7.446944,10.007484,UNINIT,7.446944,UNINIT
g47521/A1,g47521/Y,negative_unate,9.020865,6.864417,9.020865,UNINIT,6.864417,UNINIT
g47521/A1,g47521/Y,negative_unate,10.007484,7.315533,10.007484,UNINIT,7.315533,UNINIT
g47521/A1,g47521/Y,negative_unate,7.951156,7.446944,7.951156,UNINIT,7.446944,UNINIT
g47521/A2,g47521/Y,negative_unate,10.495581,9.361493,10.495581,UNINIT,9.361493,UNINIT
g47521/A2,g47521/Y,negative_unate,9.400460,8.670954,9.400460,UNINIT,8.670954,UNINIT
g47521/A2,g47521/Y,negative_unate,10.495581,9.189522,10.495581,UNINIT,9.189522,UNINIT
g47521/A2,g47521/Y,negative_unate,8.637912,9.361493,8.637912,UNINIT,9.361493,UNINIT
g47521/B1,g47521/Y,negative_unate,11.699309,6.854364,11.699309,UNINIT,6.854364,UNINIT
g47521/B1,g47521/Y,negative_unate,10.646782,6.864737,10.646782,UNINIT,6.864737,UNINIT
g47521/B1,g47521/Y,negative_unate,11.699309,7.389502,11.699309,UNINIT,7.389502,UNINIT
g47521/B1,g47521/Y,negative_unate,8.925573,6.854364,8.925573,UNINIT,6.854364,UNINIT
g47521/B2,g47521/Y,negative_unate,9.629138,7.145705,9.629138,UNINIT,7.145705,UNINIT
g47521/B2,g47521/Y,negative_unate,8.601883,7.223584,8.601883,UNINIT,7.223584,UNINIT
g47521/B2,g47521/Y,negative_unate,9.629138,7.685661,9.629138,UNINIT,7.685661,UNINIT
g47521/B2,g47521/Y,negative_unate,7.121959,7.145705,7.121959,UNINIT,7.145705,UNINIT
g40633__4733/A1,g40633__4733/Y,negative_unate,13.083719,8.654662,13.083719,UNINIT,8.654662,UNINIT
g40633__4733/A2,g40633__4733/Y,negative_unate,13.182479,8.615067,13.182479,UNINIT,8.615067,UNINIT
g40633__4733/B,g40633__4733/Y,negative_unate,12.269860,9.530122,12.269860,UNINIT,9.530122,UNINIT
g40633__4733/B,g40633__4733/Y,negative_unate,12.269860,8.161850,12.269860,UNINIT,8.161850,UNINIT
g40633__4733/B,g40633__4733/Y,negative_unate,12.218619,9.530122,12.218619,UNINIT,9.530122,UNINIT
g40633__4733/B,g40633__4733/Y,negative_unate,11.493024,8.962304,11.493024,UNINIT,8.962304,UNINIT
g40633__4733/C,g40633__4733/Y,negative_unate,12.063092,8.528672,12.063092,UNINIT,8.528672,UNINIT
g40633__4733/C,g40633__4733/Y,negative_unate,11.685870,8.528672,11.685870,UNINIT,8.528672,UNINIT
g40633__4733/C,g40633__4733/Y,negative_unate,10.797675,8.064822,10.797675,UNINIT,8.064822,UNINIT
g40633__4733/C,g40633__4733/Y,negative_unate,10.973207,8.054156,10.973207,UNINIT,8.054156,UNINIT
g40633__4733/C,g40633__4733/Y,negative_unate,12.063092,7.486718,12.063092,UNINIT,7.486718,UNINIT
g40633__4733/C,g40633__4733/Y,negative_unate,8.031113,7.343544,8.031113,UNINIT,7.343544,UNINIT
g50784/A1,g50784/Y,negative_unate,11.277326,8.407158,11.277326,UNINIT,8.407158,UNINIT
g50784/A1,g50784/Y,negative_unate,10.278764,7.807397,10.278764,UNINIT,7.807397,UNINIT
g50784/A1,g50784/Y,negative_unate,11.277326,8.282249,11.277326,UNINIT,8.282249,UNINIT
g50784/A1,g50784/Y,negative_unate,9.195094,8.407158,9.195094,UNINIT,8.407158,UNINIT
g50784/A2,g50784/Y,negative_unate,11.080835,9.931881,11.080835,UNINIT,9.931881,UNINIT
g50784/A2,g50784/Y,negative_unate,10.028350,9.271630,10.028350,UNINIT,9.271630,UNINIT
g50784/A2,g50784/Y,negative_unate,11.080835,9.771952,11.080835,UNINIT,9.771952,UNINIT
g50784/A2,g50784/Y,negative_unate,9.119705,9.931881,9.119705,UNINIT,9.931881,UNINIT
g50784/B1,g50784/Y,negative_unate,10.792345,6.869086,10.792345,UNINIT,6.869086,UNINIT
g50784/B1,g50784/Y,negative_unate,9.807699,6.954437,9.807699,UNINIT,6.954437,UNINIT
g50784/B1,g50784/Y,negative_unate,10.792345,7.387738,10.792345,UNINIT,7.387738,UNINIT
g50784/B1,g50784/Y,negative_unate,8.063453,6.869086,8.063453,UNINIT,6.869086,UNINIT
g50784/B2,g50784/Y,negative_unate,11.896540,8.548429,11.896540,UNINIT,8.548429,UNINIT
g50784/B2,g50784/Y,negative_unate,10.814629,8.577631,10.814629,UNINIT,8.577631,UNINIT
g50784/B2,g50784/Y,negative_unate,11.896540,9.097681,11.896540,UNINIT,9.097681,UNINIT
g50784/B2,g50784/Y,negative_unate,9.086854,8.548429,9.086854,UNINIT,8.548429,UNINIT
g266/A1,g266/Y,negative_unate,10.759131,10.100943,10.759131,UNINIT,10.100943,UNINIT
g266/A2,g266/Y,negative_unate,11.699909,9.286754,11.699909,UNINIT,9.286754,UNINIT
g266/B,g266/Y,negative_unate,10.225943,9.507374,10.225943,UNINIT,9.507374,UNINIT
g266/B,g266/Y,negative_unate,10.225943,8.256203,10.225943,UNINIT,8.256203,UNINIT
g266/B,g266/Y,negative_unate,10.120095,9.507374,10.120095,UNINIT,9.507374,UNINIT
g266/B,g266/Y,negative_unate,9.656046,8.613751,9.656046,UNINIT,8.613751,UNINIT
FE_OFC305_n_913/A,FE_OFC305_n_913/Y,negative_unate,7.913648,6.607306,7.913648,UNINIT,6.607306,UNINIT
g41265/A,g41265/Y,negative_unate,10.000519,7.543125,10.000519,UNINIT,7.543125,UNINIT
g135/A,g135/Y,negative_unate,8.944082,6.259097,8.944082,UNINIT,6.259097,UNINIT
g135/B,g135/Y,negative_unate,8.523855,7.389117,8.523855,UNINIT,7.389117,UNINIT
g54518/A1,g54518/Y,negative_unate,12.988726,12.415547,12.988726,UNINIT,12.415547,UNINIT
g54518/A1,g54518/Y,negative_unate,12.988726,11.999028,12.988726,UNINIT,11.999028,UNINIT
g54518/A1,g54518/Y,negative_unate,12.001597,11.541640,12.001597,UNINIT,11.541640,UNINIT
g54518/A1,g54518/Y,negative_unate,10.943179,12.415547,10.943179,UNINIT,12.415547,UNINIT
g54518/A2,g54518/Y,negative_unate,13.419127,11.510934,13.419127,UNINIT,11.510934,UNINIT
g54518/A2,g54518/Y,negative_unate,13.419127,11.069192,13.419127,UNINIT,11.069192,UNINIT
g54518/A2,g54518/Y,negative_unate,12.462477,10.621434,12.462477,UNINIT,10.621434,UNINIT
g54518/A2,g54518/Y,negative_unate,11.342798,11.510934,11.342798,UNINIT,11.510934,UNINIT
g54518/B1,g54518/Y,negative_unate,13.498575,10.955913,13.498575,UNINIT,10.955913,UNINIT
g54518/B1,g54518/Y,negative_unate,13.498575,11.495084,13.498575,UNINIT,11.495084,UNINIT
g54518/B1,g54518/Y,negative_unate,12.461376,11.025867,12.461376,UNINIT,11.025867,UNINIT
g54518/B1,g54518/Y,negative_unate,11.109343,10.955913,11.109343,UNINIT,10.955913,UNINIT
g54518/B2,g54518/Y,negative_unate,12.847848,9.515834,12.847848,UNINIT,9.515834,UNINIT
g54518/B2,g54518/Y,negative_unate,13.847667,10.028933,13.847667,UNINIT,10.028933,UNINIT
g54518/B2,g54518/Y,negative_unate,12.847848,9.568283,12.847848,UNINIT,9.568283,UNINIT
g54518/B2,g54518/Y,negative_unate,11.442482,9.515834,11.442482,UNINIT,9.515834,UNINIT
g54518/C,g54518/Y,negative_unate,14.110621,8.567477,14.110621,UNINIT,8.567477,UNINIT
g54518/C,g54518/Y,negative_unate,14.110621,8.629149,14.110621,UNINIT,8.629149,UNINIT
g54518/C,g54518/Y,negative_unate,13.127339,8.323099,13.127339,UNINIT,8.323099,UNINIT
g54518/C,g54518/Y,negative_unate,12.208605,8.911315,12.208605,UNINIT,8.911315,UNINIT
g54518/C,g54518/Y,negative_unate,13.124786,8.319583,13.124786,UNINIT,8.319583,UNINIT
g54518/C,g54518/Y,negative_unate,12.139387,8.008565,12.139387,UNINIT,8.008565,UNINIT
g54518/C,g54518/Y,negative_unate,11.369517,8.619278,11.369517,UNINIT,8.619278,UNINIT
g54518/C,g54518/Y,negative_unate,11.269265,8.259825,11.269265,UNINIT,8.259825,UNINIT
g54518/C,g54518/Y,negative_unate,10.442254,7.951965,10.442254,UNINIT,7.951965,UNINIT
g54518/C,g54518/Y,negative_unate,9.666119,8.567477,9.666119,UNINIT,8.567477,UNINIT
g41366__5115/A,g41366__5115/Y,positive_unate,14.056628,15.988914,14.056628,UNINIT,15.988914,UNINIT
g41366__5115/B,g41366__5115/Y,positive_unate,14.181067,13.952658,14.181067,UNINIT,13.952658,UNINIT
FE_OCPC415_n_2560/A,FE_OCPC415_n_2560/Y,positive_unate,16.323912,16.964069,16.323912,UNINIT,16.964069,UNINIT
g40565__49151/A,g40565__49151/Y,negative_unate,12.721720,14.340771,12.721720,UNINIT,14.340771,UNINIT
g40565__49151/B,g40565__49151/Y,negative_unate,12.464192,13.067370,12.464192,UNINIT,13.067370,UNINIT
g40565__49151/C,g40565__49151/Y,negative_unate,14.458781,12.519060,14.458781,UNINIT,12.519060,UNINIT
g43957/A,g43957/Y,negative_unate,16.947708,15.081079,16.947708,UNINIT,15.081079,UNINIT
FE_OCPC289_n_8119/A,FE_OCPC289_n_8119/Y,positive_unate,16.806475,17.436169,16.806475,UNINIT,17.436169,UNINIT
g52441/A1,g52441/Y,negative_unate,12.321958,11.111162,12.321958,UNINIT,11.111162,UNINIT
g52441/A2,g52441/Y,negative_unate,12.861892,9.731922,12.861892,UNINIT,9.731922,UNINIT
g52441/B,g52441/Y,negative_unate,16.227596,11.908601,16.227596,UNINIT,11.908601,UNINIT
g52441/B,g52441/Y,negative_unate,16.227596,12.441112,16.227596,UNINIT,12.441112,UNINIT
g52441/B,g52441/Y,negative_unate,15.088518,11.845490,15.088518,UNINIT,11.845490,UNINIT
g52441/B,g52441/Y,negative_unate,12.677961,11.908601,12.677961,UNINIT,11.908601,UNINIT
FE_OFC307_n_1803/A,FE_OFC307_n_1803/Y,negative_unate,6.998966,6.091612,6.998966,UNINIT,6.091612,UNINIT
g47337/A1,g47337/Y,negative_unate,8.867558,8.327351,8.867558,UNINIT,8.327351,UNINIT
g47337/A2,g47337/Y,negative_unate,9.809907,7.505196,9.809907,UNINIT,7.505196,UNINIT
g47337/B,g47337/Y,negative_unate,10.828602,8.128865,10.828602,UNINIT,8.128865,UNINIT
g47337/B,g47337/Y,negative_unate,10.828602,8.704643,10.828602,UNINIT,8.704643,UNINIT
g47337/B,g47337/Y,negative_unate,9.716196,8.103458,9.716196,UNINIT,8.103458,UNINIT
g47337/B,g47337/Y,negative_unate,8.138211,8.128865,8.138211,UNINIT,8.128865,UNINIT
g40809__6260/A1,g40809__6260/Y,negative_unate,10.407225,7.792545,10.407225,UNINIT,7.792545,UNINIT
g40809__6260/A1,g40809__6260/Y,negative_unate,9.423884,7.207191,9.423884,UNINIT,7.207191,UNINIT
g40809__6260/A1,g40809__6260/Y,negative_unate,10.407225,7.663299,10.407225,UNINIT,7.663299,UNINIT
g40809__6260/A1,g40809__6260/Y,negative_unate,8.324451,7.792545,8.324451,UNINIT,7.792545,UNINIT
g40809__6260/A2,g40809__6260/Y,negative_unate,10.625429,9.198281,10.625429,UNINIT,9.198281,UNINIT
g40809__6260/A2,g40809__6260/Y,negative_unate,9.562268,8.565180,9.562268,UNINIT,8.565180,UNINIT
g40809__6260/A2,g40809__6260/Y,negative_unate,10.625429,9.046669,10.625429,UNINIT,9.046669,UNINIT
g40809__6260/A2,g40809__6260/Y,negative_unate,8.713715,9.198281,8.713715,UNINIT,9.198281,UNINIT
g40809__6260/B1,g40809__6260/Y,negative_unate,11.360456,6.826045,11.360456,UNINIT,6.826045,UNINIT
g40809__6260/B1,g40809__6260/Y,negative_unate,10.355381,6.890233,10.355381,UNINIT,6.890233,UNINIT
g40809__6260/B1,g40809__6260/Y,negative_unate,11.360456,7.362267,11.360456,UNINIT,7.362267,UNINIT
g40809__6260/B1,g40809__6260/Y,negative_unate,8.655307,6.826045,8.655307,UNINIT,6.826045,UNINIT
g40809__6260/B2,g40809__6260/Y,negative_unate,12.123065,8.607746,12.123065,UNINIT,8.607746,UNINIT
g40809__6260/B2,g40809__6260/Y,negative_unate,10.975824,8.606083,10.975824,UNINIT,8.606083,UNINIT
g40809__6260/B2,g40809__6260/Y,negative_unate,12.123065,9.194692,12.123065,UNINIT,9.194692,UNINIT
g40809__6260/B2,g40809__6260/Y,negative_unate,9.233170,8.607746,9.233170,UNINIT,8.607746,UNINIT
FE_OCPC248_n_12965/A,FE_OCPC248_n_12965/Y,positive_unate,14.936525,15.315129,14.936525,UNINIT,15.315129,UNINIT
g82/A1,g82/Y,negative_unate,7.840620,8.382581,7.840620,UNINIT,8.382581,UNINIT
g82/A1,g82/Y,negative_unate,7.840620,6.295428,7.840620,UNINIT,6.295428,UNINIT
g82/A1,g82/Y,negative_unate,8.500664,8.382581,8.500664,UNINIT,8.382581,UNINIT
g82/A1,g82/Y,negative_unate,7.882337,7.475670,7.882337,UNINIT,7.475670,UNINIT
g82/A2,g82/Y,negative_unate,8.255096,7.553674,8.255096,UNINIT,7.553674,UNINIT
g82/A2,g82/Y,negative_unate,8.255096,5.589893,8.255096,UNINIT,5.589893,UNINIT
g82/A2,g82/Y,negative_unate,8.908710,7.553674,8.908710,UNINIT,7.553674,UNINIT
g82/A2,g82/Y,negative_unate,8.326066,6.622732,8.326066,UNINIT,6.622732,UNINIT
g82/B1,g82/Y,negative_unate,9.079460,7.127895,9.079460,UNINIT,7.127895,UNINIT
g82/B1,g82/Y,negative_unate,9.079460,5.866192,9.079460,UNINIT,5.866192,UNINIT
g82/B1,g82/Y,negative_unate,8.955617,7.127895,8.955617,UNINIT,7.127895,UNINIT
g82/B1,g82/Y,negative_unate,8.373901,6.313482,8.373901,UNINIT,6.313482,UNINIT
g82/B2,g82/Y,negative_unate,8.918957,6.562731,8.918957,UNINIT,6.562731,UNINIT
g82/B2,g82/Y,negative_unate,8.918957,5.257277,8.918957,UNINIT,5.257277,UNINIT
g82/B2,g82/Y,negative_unate,8.789172,6.562731,8.789172,UNINIT,6.562731,UNINIT
g82/B2,g82/Y,negative_unate,8.224363,5.776919,8.224363,UNINIT,5.776919,UNINIT
g40970__2883/A,g40970__2883/Y,negative_unate,14.730827,17.513187,14.730827,UNINIT,17.513187,UNINIT
g40970__2883/B,g40970__2883/Y,negative_unate,12.841471,12.971753,12.841471,UNINIT,12.971753,UNINIT
g138/A1,g138/Y,negative_unate,15.265245,11.900228,15.265245,UNINIT,11.900228,UNINIT
g138/A2,g138/Y,negative_unate,14.553687,12.462286,14.553687,UNINIT,12.462286,UNINIT
g138/B,g138/Y,negative_unate,18.671297,13.006445,18.671297,UNINIT,13.006445,UNINIT
g138/B,g138/Y,negative_unate,17.652380,12.244729,17.652380,UNINIT,12.244729,UNINIT
g138/B,g138/Y,negative_unate,18.671297,12.652031,18.671297,UNINIT,12.652031,UNINIT
g138/B,g138/Y,negative_unate,16.774384,13.006445,16.774384,UNINIT,13.006445,UNINIT
g138/C,g138/Y,negative_unate,16.068930,10.398051,16.068930,UNINIT,10.398051,UNINIT
g138/C,g138/Y,negative_unate,15.099102,9.812641,15.099102,UNINIT,9.812641,UNINIT
g138/C,g138/Y,negative_unate,16.068930,10.105444,16.068930,UNINIT,10.105444,UNINIT
g138/C,g138/Y,negative_unate,13.625144,10.398051,13.625144,UNINIT,10.398051,UNINIT
g1096/A,g1096/Y,negative_unate,7.195551,7.439445,7.195551,UNINIT,7.439445,UNINIT
g1096/B,g1096/Y,negative_unate,9.365913,8.252173,9.365913,UNINIT,8.252173,UNINIT
rd1_Key_o_reg[48]/CLK,rd1_Key_o_reg[48]/QN,rising_edge,55.331604,54.949722,55.331604,UNINIT,54.949722,UNINIT
g41108__8246/A,g41108__8246/Y,negative_unate,11.799235,8.595314,11.799235,UNINIT,8.595314,UNINIT
g41108__8246/B,g41108__8246/Y,negative_unate,12.931288,10.244188,12.931288,UNINIT,10.244188,UNINIT
g41214__7482/A,g41214__7482/Y,negative_unate,14.985419,9.603556,14.985419,UNINIT,9.603556,UNINIT
g41214__7482/B,g41214__7482/Y,negative_unate,11.411895,8.852196,11.411895,UNINIT,8.852196,UNINIT
g40907__49154/A1,g40907__49154/Y,negative_unate,10.188059,9.660574,10.188059,UNINIT,9.660574,UNINIT
g40907__49154/A2,g40907__49154/Y,negative_unate,9.341766,7.703115,9.341766,UNINIT,7.703115,UNINIT
g40907__49154/B,g40907__49154/Y,negative_unate,9.106711,8.075784,9.106711,UNINIT,8.075784,UNINIT
g40907__49154/B,g40907__49154/Y,negative_unate,9.106711,6.852843,9.106711,UNINIT,6.852843,UNINIT
g40907__49154/B,g40907__49154/Y,negative_unate,8.997193,8.075784,8.997193,UNINIT,8.075784,UNINIT
g40907__49154/B,g40907__49154/Y,negative_unate,8.540487,7.218317,8.540487,UNINIT,7.218317,UNINIT
g45936/A1,g45936/Y,negative_unate,10.612905,9.877878,10.612905,UNINIT,9.877878,UNINIT
g45936/A2,g45936/Y,negative_unate,11.517467,8.680786,11.517467,UNINIT,8.680786,UNINIT
g45936/B,g45936/Y,negative_unate,11.532555,6.510288,11.532555,UNINIT,6.510288,UNINIT
g45936/B,g45936/Y,negative_unate,11.532555,6.510288,11.532555,UNINIT,6.510288,UNINIT
g45936/B,g45936/Y,negative_unate,10.546043,6.196437,10.546043,UNINIT,6.196437,UNINIT
g45936/B,g45936/Y,negative_unate,8.708687,6.157344,8.708687,UNINIT,6.157344,UNINIT
g40672__43700/A1,g40672__43700/Y,negative_unate,16.929255,14.823782,16.929255,UNINIT,14.823782,UNINIT
g40672__43700/A2,g40672__43700/Y,negative_unate,17.270241,13.516032,17.270241,UNINIT,13.516032,UNINIT
g40672__43700/B,g40672__43700/Y,negative_unate,19.055361,14.410051,19.055361,UNINIT,14.410051,UNINIT
g40672__43700/B,g40672__43700/Y,negative_unate,19.055361,14.896829,19.055361,UNINIT,14.896829,UNINIT
g40672__43700/B,g40672__43700/Y,negative_unate,18.021807,14.445209,18.021807,UNINIT,14.445209,UNINIT
g40672__43700/B,g40672__43700/Y,negative_unate,14.846587,14.410051,14.846587,UNINIT,14.410051,UNINIT
g492/A,g492/Y,negative_unate,12.001402,13.320335,12.001402,UNINIT,13.320335,UNINIT
g492/B,g492/Y,negative_unate,11.720969,11.726891,11.720969,UNINIT,11.726891,UNINIT
g41101__7482/A,g41101__7482/Y,negative_unate,9.946864,6.564011,9.946864,UNINIT,6.564011,UNINIT
g41101__7482/B,g41101__7482/Y,negative_unate,7.221899,6.676887,7.221899,UNINIT,6.676887,UNINIT
g41075__8246/A,g41075__8246/Y,negative_unate,11.791276,8.786048,11.791276,UNINIT,8.786048,UNINIT
g41075__8246/B,g41075__8246/Y,negative_unate,8.361871,7.932192,8.361871,UNINIT,7.932192,UNINIT
FE_OFC330_n_12445/A,FE_OFC330_n_12445/Y,negative_unate,6.621888,5.601631,6.621888,UNINIT,5.601631,UNINIT
g40652__50154/A1,g40652__50154/Y,negative_unate,23.958805,19.197727,23.958805,UNINIT,19.197727,UNINIT
g40652__50154/A1,g40652__50154/Y,negative_unate,22.959164,18.627127,22.959164,UNINIT,18.627127,UNINIT
g40652__50154/A1,g40652__50154/Y,negative_unate,23.958805,19.058889,23.958805,UNINIT,19.058889,UNINIT
g40652__50154/A1,g40652__50154/Y,negative_unate,19.818697,19.197727,19.818697,UNINIT,19.197727,UNINIT
g40652__50154/A2,g40652__50154/Y,negative_unate,24.328487,17.056393,24.328487,UNINIT,17.056393,UNINIT
g40652__50154/A2,g40652__50154/Y,negative_unate,23.349955,16.514786,23.349955,UNINIT,16.514786,UNINIT
g40652__50154/A2,g40652__50154/Y,negative_unate,24.328487,16.914358,24.328487,UNINIT,16.914358,UNINIT
g40652__50154/A2,g40652__50154/Y,negative_unate,19.876078,17.056393,19.876078,UNINIT,17.056393,UNINIT
g40652__50154/A3,g40652__50154/Y,negative_unate,24.065071,15.979758,24.065071,UNINIT,15.979758,UNINIT
g40652__50154/A3,g40652__50154/Y,negative_unate,23.080746,15.449302,23.080746,UNINIT,15.449302,UNINIT
g40652__50154/A3,g40652__50154/Y,negative_unate,24.065071,15.850433,24.065071,UNINIT,15.850433,UNINIT
g40652__50154/A3,g40652__50154/Y,negative_unate,18.926872,15.979758,18.926872,UNINIT,15.979758,UNINIT
g40652__50154/B1,g40652__50154/Y,negative_unate,24.480736,15.606257,24.480736,UNINIT,15.606257,UNINIT
g40652__50154/B1,g40652__50154/Y,negative_unate,24.480736,16.884233,24.480736,UNINIT,16.884233,UNINIT
g40652__50154/B1,g40652__50154/Y,negative_unate,23.037794,16.343197,23.037794,UNINIT,16.343197,UNINIT
g40652__50154/B1,g40652__50154/Y,negative_unate,18.331808,16.285959,18.331808,UNINIT,16.285959,UNINIT
g40652__50154/B1,g40652__50154/Y,negative_unate,21.536808,15.704191,21.536808,UNINIT,15.704191,UNINIT
g40652__50154/B1,g40652__50154/Y,negative_unate,17.231251,15.634797,17.231251,UNINIT,15.634797,UNINIT
g40652__50154/B1,g40652__50154/Y,negative_unate,15.893427,15.606257,15.893427,UNINIT,15.606257,UNINIT
g40652__50154/B2,g40652__50154/Y,negative_unate,25.639320,18.263201,25.639320,UNINIT,18.263201,UNINIT
g40652__50154/B2,g40652__50154/Y,negative_unate,25.639320,18.843340,25.639320,UNINIT,18.843340,UNINIT
g40652__50154/B2,g40652__50154/Y,negative_unate,24.203188,18.303942,24.203188,UNINIT,18.303942,UNINIT
g40652__50154/B2,g40652__50154/Y,negative_unate,19.721943,18.263201,19.721943,UNINIT,18.263201,UNINIT
g40652__50154/B2,g40652__50154/Y,negative_unate,22.741251,17.661306,22.741251,UNINIT,17.661306,UNINIT
g40652__50154/B2,g40652__50154/Y,negative_unate,18.601984,17.604040,18.601984,UNINIT,17.604040,UNINIT
g40652__50154/B2,g40652__50154/Y,negative_unate,17.291073,17.597439,17.291073,UNINIT,17.597439,UNINIT
g40629__50153/A1,g40629__50153/Y,negative_unate,10.022700,14.977654,10.022700,UNINIT,14.977654,UNINIT
g40629__50153/A1,g40629__50153/Y,negative_unate,10.022700,14.573007,10.022700,UNINIT,14.573007,UNINIT
g40629__50153/A1,g40629__50153/Y,negative_unate,9.213575,14.025564,9.213575,UNINIT,14.025564,UNINIT
g40629__50153/A1,g40629__50153/Y,negative_unate,8.935002,14.977654,8.935002,UNINIT,14.977654,UNINIT
g40629__50153/A2,g40629__50153/Y,negative_unate,9.857035,11.243805,9.857035,UNINIT,11.243805,UNINIT
g40629__50153/A2,g40629__50153/Y,negative_unate,9.857035,10.896140,9.857035,UNINIT,10.896140,UNINIT
g40629__50153/A2,g40629__50153/Y,negative_unate,9.141953,10.409122,9.141953,UNINIT,10.409122,UNINIT
