sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std
configuration_pci_ba0_bit31_8_reg[26]/CLK,1890.474487,1890.474487,0.000000
configuration_pci_ba1_bit31_8_reg[13]/CLK,1908.598877,1908.598877,0.000000
configuration_pci_ba0_bit31_8_reg[24]/CLK,1893.227905,1893.227905,0.000000
configuration_pci_ba1_bit31_8_reg[22]/CLK,1856.97522,1856.975220,0.000000
configuration_pci_ba0_bit31_8_reg[25]/CLK,1893.754395,1893.754395,0.000000
configuration_pci_ba0_bit31_8_reg[22]/CLK,1848.327637,1848.327637,0.000000
configuration_pci_am1_reg[11]/CLK,1908.655762,1908.655762,0.000000
configuration_pci_ta1_reg[28]/CLK,1857.254517,1857.254517,0.000000
configuration_latency_timer_reg[3]/CLK,1634.123047,1634.123047,0.000000
configuration_pci_err_cs_bit31_24_reg[29]/CLK,1899.412109,1899.412109,0.000000
configuration_pci_ta1_reg[11]/CLK,1885.419922,1885.419922,0.000000
configuration_pci_ta1_reg[23]/CLK,1870.290405,1870.290405,0.000000
configuration_pci_ba0_bit31_8_reg[20]/CLK,1856.883911,1856.883911,0.000000
configuration_latency_timer_reg[1]/CLK,1634.627563,1634.627563,0.000000
configuration_pci_ta1_reg[27]/CLK,1905.645264,1905.645264,0.000000
configuration_pci_am1_reg[9]/CLK,1908.385864,1908.385864,0.000000
configuration_pci_ta1_reg[13]/CLK,1885.445557,1885.445557,0.000000
configuration_pci_am1_reg[24]/CLK,1898.34729,1898.347290,0.000000
configuration_pci_ba1_bit31_8_reg[11]/CLK,1908.634399,1908.634399,0.000000
configuration_pci_ta1_reg[20]/CLK,1869.5177,1869.517700,0.000000
configuration_pci_ta1_reg[29]/CLK,1906.499878,1906.499878,0.000000
configuration_pci_ba1_bit31_8_reg[8]/CLK,1908.39917,1908.399170,0.000000
configuration_pci_am1_reg[22]/CLK,1870.29126,1870.291260,0.000000
configuration_pci_ba1_bit31_8_reg[23]/CLK,1870.286133,1870.286133,0.000000
configuration_pci_ta1_reg[8]/CLK,1908.419189,1908.419189,0.000000
configuration_wb_err_data_reg[15]/CLK,1885.435425,1885.435425,0.000000
configuration_pci_ta1_reg[12]/CLK,1885.331787,1885.331787,0.000000
configuration_pci_ba1_bit31_8_reg[19]/CLK,1865.332764,1865.332764,0.000000
configuration_pci_ta1_reg[24]/CLK,1904.21875,1904.218750,0.000000
configuration_wb_err_data_reg[14]/CLK,1885.422852,1885.422852,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_addr_reg[2]/CLK,1084.863403,1084.863403,0.000000
configuration_wb_am1_reg[31]/CLK,1900.658569,1900.658569,0.000000
configuration_pci_ta1_reg[9]/CLK,1908.416382,1908.416382,0.000000
configuration_pci_ta1_reg[16]/CLK,1869.811279,1869.811279,0.000000
configuration_wb_am2_reg[31]/CLK,1901.045288,1901.045288,0.000000
configuration_pci_ta1_reg[25]/CLK,1906.969604,1906.969604,0.000000
configuration_pci_ta1_reg[18]/CLK,1869.814453,1869.814453,0.000000
configuration_pci_ta1_reg[30]/CLK,1906.815308,1906.815308,0.000000
configuration_pci_am1_reg[26]/CLK,1898.349487,1898.349487,0.000000
configuration_pci_ba1_bit31_8_reg[17]/CLK,1861.797241,1861.797241,0.000000
configuration_pci_ta1_reg[22]/CLK,1869.705078,1869.705078,0.000000
configuration_pci_ta1_reg[19]/CLK,1866.450073,1866.450073,0.000000
configuration_pci_ta1_reg[31]/CLK,1904.735962,1904.735962,0.000000
configuration_pci_am1_reg[28]/CLK,1857.229736,1857.229736,0.000000
configuration_pci_ba0_bit31_8_reg[18]/CLK,1856.824341,1856.824341,0.000000
configuration_pci_ba1_bit31_8_reg[14]/CLK,1870.284302,1870.284302,0.000000
configuration_set_isr_bit2_reg/CLK,1880.65625,1880.656250,0.000000
configuration_pci_am1_reg[14]/CLK,1885.37439,1885.374390,0.000000
configuration_pci_err_data_reg[19]/CLK,1882.928467,1882.928467,0.000000
configuration_pci_am1_reg[21]/CLK,1870.102783,1870.102783,0.000000
configuration_pci_ta1_reg[26]/CLK,1903.803101,1903.803101,0.000000
configuration_pci_am1_reg[25]/CLK,1906.598511,1906.598511,0.000000
configuration_pci_ta1_reg[21]/CLK,1880.350952,1880.350952,0.000000
configuration_pci_am1_reg[30]/CLK,1904.81665,1904.816650,0.000000
configuration_pci_ba1_bit31_8_reg[12]/CLK,1880.338623,1880.338623,0.000000
configuration_pci_am1_reg[17]/CLK,1870.186768,1870.186768,0.000000
configuration_pci_ta1_reg[17]/CLK,1869.936279,1869.936279,0.000000
configuration_pci_ta1_reg[14]/CLK,1885.401123,1885.401123,0.000000
configuration_pci_am1_reg[12]/CLK,1885.485718,1885.485718,0.000000
configuration_pci_ta1_reg[15]/CLK,1884.833008,1884.833008,0.000000
configuration_pci_ba1_bit31_8_reg[9]/CLK,1908.603271,1908.603271,0.000000
pci_target_unit_wishbone_master_wb_sel_o_reg[0]/CLK,928.852661,928.852661,0.000000
configuration_pci_ba1_bit31_8_reg[21]/CLK,1860.71106,1860.711060,0.000000
configuration_pci_ba1_bit31_8_reg[15]/CLK,1885.490601,1885.490601,0.000000
configuration_pci_am1_reg[13]/CLK,1885.423096,1885.423096,0.000000
configuration_pci_ba1_bit31_8_reg[29]/CLK,1857.169678,1857.169678,0.000000
configuration_pci_am1_reg[29]/CLK,1906.715332,1906.715332,0.000000
configuration_pci_err_data_reg[27]/CLK,1460.267822,1460.267822,0.000000
configuration_pci_ba1_bit31_8_reg[24]/CLK,1893.839355,1893.839355,0.000000
configuration_pci_am1_reg[19]/CLK,1870.295532,1870.295532,0.000000
configuration_pci_ta1_reg[10]/CLK,1885.142456,1885.142456,0.000000
configuration_pci_ba1_bit31_8_reg[28]/CLK,1893.839233,1893.839233,0.000000
configuration_pci_ba0_bit31_8_reg[12]/CLK,1856.842285,1856.842285,0.000000
configuration_wb_ta1_reg[31]/CLK,1899.660034,1899.660034,0.000000
configuration_pci_ba1_bit31_8_reg[31]/CLK,1857.225342,1857.225342,0.000000
configuration_pci_ba1_bit31_8_reg[25]/CLK,1906.771484,1906.771484,0.000000
configuration_pci_ba1_bit31_8_reg[20]/CLK,1864.283325,1864.283325,0.000000
configuration_pci_ba1_bit31_8_reg[26]/CLK,1898.325195,1898.325195,0.000000
configuration_pci_am1_reg[27]/CLK,1906.710815,1906.710815,0.000000
configuration_pci_ba1_bit31_8_reg[18]/CLK,1858.189697,1858.189697,0.000000
configuration_pci_ba0_bit31_8_reg[30]/CLK,1893.306885,1893.306885,0.000000
configuration_pci_am1_reg[18]/CLK,1870.253174,1870.253174,0.000000
configuration_pci_err_addr_reg[1]/CLK,1598.766602,1598.766602,0.000000
pci_target_unit_pci_target_sm_bckp_trdy_reg_reg/CLK,959.591675,959.591675,0.000000
configuration_pci_err_addr_reg[26]/CLK,1897.535889,1897.535889,0.000000
configuration_pci_err_addr_reg[0]/CLK,1610.325806,1610.325806,0.000000
output_backup_tar_ad_en_out_reg/CLK,1270.122437,1270.122437,0.000000
configuration_sync_isr_2_del_bit_reg/CLK,1869.800781,1869.800781,0.000000
configuration_cache_line_size_reg_reg[7]/CLK,1456.510498,1456.510498,0.000000
configuration_cache_line_size_reg_reg[5]/CLK,1458.702393,1458.702393,0.000000
pci_target_unit_del_sync_req_comp_pending_reg/CLK,682.610962,682.610962,0.000000
configuration_cache_line_size_reg_reg[6]/CLK,1455.355225,1455.355225,0.000000
configuration_icr_bit2_0_reg[0]/CLK,1593.816162,1593.816162,0.000000
configuration_cache_line_size_reg_reg[2]/CLK,1458.509521,1458.509521,0.000000
output_backup_stop_out_reg/CLK,957.881836,957.881836,0.000000
wishbone_slave_unit_del_sync_req_done_reg_reg/CLK,1345.552002,1345.552002,0.000000
output_backup_irdy_en_out_reg/CLK,1228.877563,1228.877563,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_addr_reg[0]/CLK,1084.795898,1084.795898,0.000000
input_register_pci_frame_reg_out_reg/CLK,-44.900002,-44.900002,0.000000
output_backup_trdy_out_reg/CLK,-11.1,-11.100000,0.000000
pci_target_unit_del_sync_req_req_pending_reg/CLK,-30.6,-30.600000,0.000000
output_backup_frame_en_out_reg/CLK,-28.5,-28.500000,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_valid_reg/CLK,1347.230835,1347.230835,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_addr_reg[1]/CLK,-30.799999,-30.799999,0.000000
pci_target_unit_wishbone_master_c_state_reg[0]/CLK,-33.900002,-33.900002,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_rgrey_addr_reg[2]/CLK,-15.5,-15.500000,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_rgrey_addr_reg[1]/CLK,-14.9,-14.900000,0.000000
wishbone_slave_unit_pci_initiator_sm_cur_state_reg[2]/CLK,-39.5,-39.500000,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_rgrey_addr_reg[0]/CLK,-15.3,-15.300000,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][16]/CLK,3782.1604,3782.160400,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[0][21]/CLK,3782.183594,3782.183594,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][13]/CLK,3780.593018,3780.593018,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][18]/CLK,3782.513916,3782.513916,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[15][14]/CLK,3782.336426,3782.336426,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][10]/CLK,3781.969238,3781.969238,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][15]/CLK,3780.956787,3780.956787,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[2][24]/CLK,2186.037842,2186.037842,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[2][30]/CLK,2186.022705,2186.022705,0.000000
wishbone_slave_unit_pci_initiator_if_be_out_reg[3]/CLK,3124.758789,3124.758789,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[6][12]/CLK,2195.981201,2195.981201,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][2]/CLK,3776.483154,3776.483154,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[5][17]/CLK,2196.953125,2196.953125,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[5][2]/CLK,2196.978516,2196.978516,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[8][27]/CLK,3777.281738,3777.281738,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][6]/CLK,2192.191895,2192.191895,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[6][25]/CLK,2194.048828,2194.048828,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[0][27]/CLK,2194.094971,2194.094971,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[13][9]/CLK,2177.864746,2177.864746,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[7][26]/CLK,2179.054199,2179.054199,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[5][13]/CLK,3120.866699,3120.866699,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][23]/CLK,3782.745117,3782.745117,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[1][24]/CLK,3062.314697,3062.314697,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[1][26]/CLK,3062.72168,3062.721680,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[4][17]/CLK,3062.998535,3062.998535,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[1][8]/CLK,3062.981445,3062.981445,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[5][0]/CLK,3062.877197,3062.877197,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[1][4]/CLK,3120.516357,3120.516357,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[1][5]/CLK,2967.460693,2967.460693,0.000000
wishbone_slave_unit_pci_initiator_if_read_count_reg[1]/CLK,1263.11792,1263.117920,0.000000
pci_target_unit_del_sync_be_out_reg[1]/CLK,1070.653687,1070.653687,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[13][0]/CLK,2163.691895,2163.691895,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[5][11]/CLK,2177.333252,2177.333252,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[5][21]/CLK,2178.231445,2178.231445,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[13][13]/CLK,2152.762695,2152.762695,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[10][10]/CLK,2181.723389,2181.723389,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[7][29]/CLK,2180.484619,2180.484619,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[15][18]/CLK,2174.874756,2174.874756,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[0][11]/CLK,2618.365723,2618.365723,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][24]/CLK,1526.384644,1526.384644,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[4][9]/CLK,1526.2677,1526.267700,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[2][22]/CLK,1856.56665,1856.566650,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][20]/CLK,1815.578735,1815.578735,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[4][29]/CLK,1815.580078,1815.580078,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[3][11]/CLK,1780.348633,1780.348633,0.000000
pci_target_unit_fifos_pciw_fifo_storage_mem_reg[5][18]/CLK,1780.529053,1780.529053,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[10]/CLK,1553.593628,1553.593628,0.000000
pci_target_unit_wishbone_master_c_state_reg[2]/CLK,-43.5,-43.500000,0.000000
wishbone_slave_unit_pci_initiator_sm_cur_state_reg[0]/CLK,-39.400002,-39.400002,0.000000
