cell,type,class,sx,sy,px,py
g110601,AO22x1_ASAP7_75t_R,core,486,270,22284,13428
g110604,AO22x1_ASAP7_75t_R,core,486,270,20934,25578
g110606,AO22x1_ASAP7_75t_R,core,486,270,21906,25308
g110622,AOI22xp5_ASAP7_75t_L,core,324,270,19746,11268
g110624,AOI22xp5_ASAP7_75t_SL,core,324,270,23202,10998
g110644,AOI22xp5_ASAP7_75t_SL,core,324,270,21852,12078
g110627,AOI22xp5_ASAP7_75t_L,core,324,270,13428,19638
g110629,AOI22xp5_ASAP7_75t_SL,core,324,270,19746,25308
g110631,AOI22xp5_ASAP7_75t_SL,core,324,270,12942,22608
g110634,AOI22xp5_ASAP7_75t_L,core,324,270,13050,12888
g110635,AOI22xp5_ASAP7_75t_SL,core,324,270,21906,11808
g110638,AOI22x1_ASAP7_75t_L,core,540,270,17208,21528
g110639,AOI22x1_ASAP7_75t_L,core,540,270,17478,24768
g110641,AOI22xp5_ASAP7_75t_L,core,324,270,20772,21258
g110642,AOI22xp5_ASAP7_75t_SL,core,324,270,15048,10998
g110643,AOI22xp5_ASAP7_75t_SL,core,324,270,24660,16398
g110645,AOI22xp33_ASAP7_75t_SL,core,324,270,24606,16128
g110649,AOI22xp5_ASAP7_75t_L,core,324,270,17640,10998
g110650,AOI22xp5_ASAP7_75t_SL,core,324,270,15858,20178
g110664,AOI22xp5_ASAP7_75t_SL,core,324,270,13428,19368
g110665,AOI22x1_ASAP7_75t_SL,core,540,270,23850,12888
g110669,AOI22x1_ASAP7_75t_SL,core,540,270,20394,20988
g110670,AOI22x1_ASAP7_75t_SL,core,540,270,14022,12078
g110671,AOI22x1_ASAP7_75t_SL,core,540,270,13860,13158
g110672,AOI22xp5_ASAP7_75t_SL,core,324,270,14724,22338
g110674,AOI22xp5_ASAP7_75t_SL,core,324,270,22500,12078
g110675,AOI22xp5_ASAP7_75t_SL,core,324,270,23796,12078
g110677,AOI22xp5_ASAP7_75t_SL,core,324,270,12078,17748
g110678,AOI22x1_ASAP7_75t_SL,core,540,270,19152,25038
g110679,AOI22x1_ASAP7_75t_SL,core,540,270,17856,25038
g110680,AOI22x1_ASAP7_75t_SL,core,540,270,18612,10998
g110681,AOI22x1_ASAP7_75t_SL,core,540,270,19152,11268
g110682,AOI22x1_ASAP7_75t_SL,core,540,270,23796,11538
g110747,AOI22x1_ASAP7_75t_SL,core,540,270,17856,10458
g110618,AOI22xp5_ASAP7_75t_SL,core,324,270,11916,20448
g110789,AOI22xp5_ASAP7_75t_L,core,324,270,19800,10728
g110791,AOI22xp5_ASAP7_75t_SL,core,324,270,15102,22608
g110831,XOR2xp5_ASAP7_75t_SL,core,486,270,1278,2088
g110829,AOI22x1_ASAP7_75t_SL,core,540,270,2790,2358
g110814,OAI21xp33_ASAP7_75t_R,core,270,270,15318,14778
g110832,AOI21xp5_ASAP7_75t_L,core,270,270,19368,16938
g110968,AOI21xp33_ASAP7_75t_R,core,270,270,15426,14508
g110969,NAND2xp67_ASAP7_75t_SL,core,324,270,6840,13968
g110970,AOI21xp33_ASAP7_75t_R,core,270,270,5490,13428
g110557,AOI22xp5_ASAP7_75t_SL,core,324,270,14616,23148
g110563,AOI22x1_ASAP7_75t_SL,core,540,270,17208,10728
g110794,AOI22xp5_ASAP7_75t_L,core,324,270,14778,22068
g110989,NAND3xp33_ASAP7_75t_L,core,270,270,5058,12888
g110991,OAI21xp5_ASAP7_75t_SL,core,270,270,5220,13158
g111053,INVxp33_ASAP7_75t_R,core,162,270,3978,12888
g111153,NOR2xp33_ASAP7_75t_SL,core,216,270,5382,12348
g111006,NOR2xp33_ASAP7_75t_R,core,216,270,14562,14508
g110811,OAI21xp33_ASAP7_75t_R,core,270,270,14940,16668
g110810,AOI21xp5_ASAP7_75t_SL,core,270,270,19476,17208
g110966,NAND2xp33_ASAP7_75t_R,core,216,270,4140,13428
g111137,NOR2xp33_ASAP7_75t_R,core,216,270,4518,13158
mix1_state_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,29952,22068
g111003,AND2x2_ASAP7_75t_R,core,324,270,15102,16398
g111030,NAND2xp33_ASAP7_75t_R,core,216,270,16614,15048
g111029,NAND2xp33_ASAP7_75t_R,core,216,270,18450,15318
g111058,INVxp33_ASAP7_75t_R,core,162,270,14832,14238
g111100,NAND2xp33_ASAP7_75t_R,core,216,270,4518,30168
g111099,NAND2xp33_ASAP7_75t_R,core,216,270,10296,1548
g111098,NAND2xp33_ASAP7_75t_R,core,216,270,11862,1818
g111094,NAND2xp33_ASAP7_75t_R,core,216,270,30060,4518
g111091,NAND2xp33_ASAP7_75t_R,core,216,270,6192,27468
g111090,NAND2xp33_ASAP7_75t_R,core,216,270,9594,2358
g111014,OAI21xp33_ASAP7_75t_R,core,270,270,18612,15858
g111008,NOR2xp33_ASAP7_75t_R,core,216,270,14994,14508
g111032,OAI21xp33_ASAP7_75t_R,core,270,270,18936,16938
g111023,OAI21xp33_ASAP7_75t_R,core,270,270,17964,16128
g111036,OAI21xp5_ASAP7_75t_SL,core,270,270,17478,16938
g111046,AND2x2_ASAP7_75t_L,core,324,270,15426,16668
g111045,AND2x4_ASAP7_75t_R,core,540,270,15372,17208
g111097,NAND2xp33_ASAP7_75t_R,core,216,270,5382,30708
g110973,XOR2xp5_ASAP7_75t_SL,core,486,270,2250,3168
g111111,NOR2xp33_ASAP7_75t_R,core,216,270,5112,12618
ks1_ready_o_reg,DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,1440,10998
mix1_data_o_reg_reg[95],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,24498,9918
mix1_data_o_reg_reg[108],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,7596,23148
mix1_data_o_reg_reg[116],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,23634,30168
mix1_data_o_reg_reg[78],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,10404,23148
mix1_data_o_reg_reg[64],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,25146,26388
mix1_data_o_reg_reg[50],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,25092,29358
mix1_data_o_reg_reg[55],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,25686,7488
mix1_data_o_reg_reg[103],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,27684,15588
mix1_data_o_reg_reg[66],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,27738,29088
mix1_data_o_reg_reg[60],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,6624,19368
sub1_state_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13320,16128
mix1_data_o_reg_reg[69],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,24012,7218
mix1_data_o_reg_reg[56],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9702,20448
mix1_data_o_reg_reg[53],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,27900,9918
mix1_data_o_reg_reg[62],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,23742,25848
mix1_data_o_reg_reg[83],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18234,6678
mix1_data_o_reg_reg[52],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,22770,28818
g111147,AND2x2_ASAP7_75t_R,core,324,270,18882,16398
g111148,NOR2xp33_ASAP7_75t_R,core,216,270,18720,16938
g111151,AND2x2_ASAP7_75t_R,core,324,270,18828,17208
g111150,AND2x2_ASAP7_75t_R,core,324,270,18234,16128
g111125,AOI221xp5_ASAP7_75t_R,core,378,270,17208,15048
g111131,NAND2xp5_ASAP7_75t_SL,core,216,270,1116,1818
g111093,NAND2xp33_ASAP7_75t_R,core,216,270,2952,29088
g111095,AND2x2_ASAP7_75t_L,core,324,270,6894,14238
g111096,NAND2xp33_ASAP7_75t_R,core,216,270,1710,28548
g111102,NAND2xp33_ASAP7_75t_R,core,216,270,14184,28278
g111101,NAND2xp33_ASAP7_75t_R,core,216,270,11484,3438
g111329,NOR2xp33_ASAP7_75t_R,core,216,270,30006,21798
g111092,NAND2xp33_ASAP7_75t_R,core,216,270,15912,28548
mix1_data_o_reg_reg[107],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9702,9378
mix1_data_o_reg_reg[61],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,19476,7488
mix1_data_o_reg_reg[51],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,15966,7218
mix1_data_o_reg_reg[57],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9810,11538
mix1_data_o_reg_reg[41],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9162,12078
mix1_data_o_reg_reg[86],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,12780,23958
mix1_data_o_reg_reg[74],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8190,20988
mix1_data_o_reg_reg[65],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,13320,8028
mix1_data_o_reg_reg[71],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,25092,12618
mix1_data_o_reg_reg[117],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,26604,9378
mix1_data_o_reg_reg[118],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11808,23148
mix1_data_o_reg_reg[84],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,23796,29898
g111364,NAND4xp25_ASAP7_75t_L,core,324,270,2304,12348
mix1_data_o_reg_reg[113],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,15588,8568
mix1_data_o_reg_reg[87],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,26334,11538
mix1_data_o_reg_reg[100],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,6786,20988
mix1_data_o_reg_reg[122],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,29196,26658
mix1_data_o_reg_reg[76],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,7164,22878
g111139,NAND2xp5_ASAP7_75t_L,core,216,270,5652,12618
g111020,AND2x4_ASAP7_75t_SL,core,540,270,16992,18288
g111028,AND2x4_ASAP7_75t_SL,core,540,270,16020,15858
g111026,AND2x2_ASAP7_75t_SL,core,324,270,16938,17478
g111027,AND2x4_ASAP7_75t_SL,core,540,270,19314,18288
g111015,AND2x4_ASAP7_75t_SL,core,540,270,18234,15588
g111146,AND2x2_ASAP7_75t_R,core,324,270,19260,17478
g111155,NAND2xp33_ASAP7_75t_R,core,216,270,15156,16128
g111035,NOR2xp33_ASAP7_75t_R,core,216,270,13482,15588
g111037,AND2x6_ASAP7_75t_SL,core,648,270,19638,18828
g111128,AOI221xp5_ASAP7_75t_R,core,378,270,17262,15318
mix1_data_o_reg_reg[58],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,29520,22608
mix1_data_o_reg_reg[110],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,13104,24498
mix1_data_o_reg_reg[81],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,20286,18018
mix1_data_o_reg_reg[75],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11376,9648
mix1_data_o_reg_reg[42],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,19908,20178
mix1_data_o_reg_reg[123],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,29628,18288
mix1_data_o_reg_reg[68],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,20772,22608
mix1_data_o_reg_reg[49],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,18234,9108
mix1_data_o_reg_reg[35],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,27630,17478
mix1_data_o_reg_reg[121],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9648,7488
mix1_data_o_reg_reg[90],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,28116,22878
mix1_data_o_reg_reg[106],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,6570,17478
mix1_data_o_reg_reg[48],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,26442,26118
mix1_data_o_reg_reg[105],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8298,11808
mix1_data_o_reg_reg[126],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,27252,23958
mix1_data_o_reg_reg[120],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,7704,16128
mix1_data_o_reg_reg[37],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,27792,10998
mix1_data_o_reg_reg[36],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,14400,25848
mix1_data_o_reg_reg[80],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,27576,23688
mix1_data_o_reg_reg[79],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,21690,6948
mix1_data_o_reg_reg[109],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,22824,9648
mix1_data_o_reg_reg[119],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,26604,12618
mix1_data_o_reg_reg[44],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9000,23148
mix1_data_o_reg_reg[102],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,11322,25848
mix1_data_o_reg_reg[99],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,30114,19098
mix1_data_o_reg_reg[59],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,30276,18828
mix1_data_o_reg_reg[34],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,27522,26658
mix1_data_o_reg_reg[39],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,26280,14508
mix1_data_o_reg_reg[88],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,7704,17208
mix1_data_o_reg_reg[125],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,17532,6408
mix1_data_o_reg_reg[111],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,24984,11808
mix1_data_o_reg_reg[73],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,9108,13698
mix1_data_o_reg_reg[89],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11970,13968
mix1_data_o_reg_reg[63],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,25902,14778
mix1_data_o_reg_reg[104],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,29412,23958
mix1_data_o_reg_reg[47],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,22716,8838
mix1_data_o_reg_reg[94],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,24498,27738
mix1_data_o_reg_reg[67],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,27630,18558
mix1_data_o_reg_reg[85],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,24120,8298
mix1_data_o_reg_reg[127],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,26604,16668
mix1_data_o_reg_reg[101],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,24498,6678
mix1_data_o_reg_reg[115],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,15804,6408
mix1_data_o_reg_reg[46],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,13374,26118
mix1_data_o_reg_reg[77],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,21690,9378
mix1_data_o_reg_reg[124],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,7434,14778
mix1_data_o_reg_reg[97],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11430,7758
mix1_data_o_reg_reg[38],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,6840,22068
mix1_data_o_reg_reg[72],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,26172,25038
mix1_data_o_reg_reg[98],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,29358,24228
mix1_data_o_reg_reg[54],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8784,21258
mix1_data_o_reg_reg[112],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,29034,27198
mix1_data_o_reg_reg[114],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,24228,29088
mix1_data_o_reg_reg[45],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,21798,7218
mix1_data_o_reg_reg[43],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,8298,11538
mix1_data_o_reg_reg[40],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,24930,25308
mix1_data_o_reg_reg[33],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,11484,9378
mix1_data_o_reg_reg[96],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,23202,27468
mix1_data_o_reg_reg[32],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,26928,29358
mix1_data_o_reg_reg[91],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,29142,18018
mix1_data_o_reg_reg[93],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,19746,6678
mix1_data_o_reg_reg[70],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,12888,26658
mix1_data_o_reg_reg[92],DFFASRHQNx1_ASAP7_75t_R,core,1404,270,6624,20178
mix1_data_o_reg_reg[82],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,24930,26658
g110999,AND2x4_ASAP7_75t_SL,core,540,270,19692,14508
g110998,AND2x4_ASAP7_75t_SL,core,540,270,16776,14778
g111017,AND2x4_ASAP7_75t_SL,core,540,270,18342,16398
g111013,AND2x4_ASAP7_75t_SL,core,540,270,14400,16938
g111039,AND2x6_ASAP7_75t_SL,core,648,270,12564,16128
g111038,AND2x6_ASAP7_75t_SL,core,648,270,19530,18558
g111204,AOI22xp33_ASAP7_75t_R,core,324,270,8244,23418
g111237,INVx1_ASAP7_75t_L,core,162,270,3222,1818
g111176,AOI22xp33_ASAP7_75t_R,core,324,270,28224,15858
g111209,AOI22xp33_ASAP7_75t_R,core,324,270,23526,29088
g111178,AOI22xp33_ASAP7_75t_R,core,324,270,26442,8838
g111179,AOI22xp33_ASAP7_75t_R,core,324,270,25362,10188
g111180,AOI22xp33_ASAP7_75t_R,core,324,270,25038,25578
g111191,AOI22xp33_ASAP7_75t_R,core,324,270,25794,26118
g111126,AOI21xp33_ASAP7_75t_R,core,270,270,13968,15858
g111048,INVxp67_ASAP7_75t_SL,core,162,270,2736,1278
g111158,NOR2xp67_ASAP7_75t_R,core,324,270,15156,15318
g111140,NAND2x1p5_ASAP7_75t_SL,core,432,270,2304,2898
g111221,AOI22xp33_ASAP7_75t_R,core,324,270,28062,28278
g111235,AOI22xp33_ASAP7_75t_R,core,324,270,24714,7758
g111171,AOI22xp33_ASAP7_75t_R,core,324,270,28440,10188
g111234,AOI22xp33_ASAP7_75t_R,core,324,270,18396,6948
g111205,AOI22xp33_ASAP7_75t_R,core,324,270,24120,29628
g111210,AOI22xp33_ASAP7_75t_R,core,324,270,7974,18828
g111172,AOI22xp33_ASAP7_75t_R,core,324,270,26388,28818
g111192,AOI22xp33_ASAP7_75t_R,core,324,270,10836,23418
g111188,AOI22xp33_ASAP7_75t_R,core,324,270,9702,20178
g111363,NAND4xp25_ASAP7_75t_R,core,324,270,3330,12348
g110994,AND2x4_ASAP7_75t_SL,core,540,270,2250,1008
ks1_state_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,5436,10188
sub1_state_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14778,15048
g111149,NAND2xp5_ASAP7_75t_R,core,216,270,14778,15318
g111227,AOI22xp33_ASAP7_75t_R,core,324,270,9864,12348
g111215,AOI22xp33_ASAP7_75t_R,core,324,270,29952,18828
g111233,AOI22xp33_ASAP7_75t_R,core,324,270,10134,13968
g111110,AOI22xp33_ASAP7_75t_R,core,324,270,7812,18018
g111109,AOI22xp33_ASAP7_75t_R,core,324,270,22014,22878
g111236,AOI22xp33_ASAP7_75t_R,core,324,270,13968,25578
g111107,NOR2x1p5_ASAP7_75t_SL,core,432,270,12672,14508
g111106,AOI22xp33_ASAP7_75t_R,core,324,270,26334,12888
g111185,AOI22xp33_ASAP7_75t_R,core,324,270,27468,28818
g111184,AOI22xp33_ASAP7_75t_R,core,324,270,26928,13968
g111088,AOI22xp33_ASAP7_75t_R,core,324,270,27036,25848
g111103,AOI22xp33_ASAP7_75t_R,core,324,270,8352,22338
g111108,AOI22xp33_ASAP7_75t_R,core,324,270,24174,29358
g111112,AOI22xp33_ASAP7_75t_R,core,324,270,16398,6948
g111115,AOI22xp33_ASAP7_75t_R,core,324,270,12348,14508
g111116,AOI22xp33_ASAP7_75t_R,core,324,270,11808,25308
g111119,AOI22xp33_ASAP7_75t_R,core,324,270,28926,23148
g111122,AOI22xp33_ASAP7_75t_R,core,324,270,27090,8838
g111124,AOI221xp5_ASAP7_75t_R,core,378,270,15642,16398
g111121,AOI22xp33_ASAP7_75t_R,core,324,270,20394,7218
g111174,AOI22xp33_ASAP7_75t_R,core,324,270,13212,25848
g111175,AOI22xp33_ASAP7_75t_R,core,324,270,29628,24498
g111165,AOI22xp33_ASAP7_75t_R,core,324,270,18828,8838
g111166,AOI22xp33_ASAP7_75t_R,core,324,270,25416,11268
g111181,AOI22xp33_ASAP7_75t_R,core,324,270,9810,23418
g111177,AOI22xp33_ASAP7_75t_R,core,324,270,22392,7758
g111086,AOI22xp33_ASAP7_75t_R,core,324,270,28278,10728
g111087,AOI22xp33_ASAP7_75t_R,core,324,270,29304,18288
g111198,AOI22xp33_ASAP7_75t_R,core,324,270,8244,16938
g111201,AOI22xp33_ASAP7_75t_R,core,324,270,26820,15048
g111085,AOI22xp33_ASAP7_75t_R,core,324,270,11376,9918
g111206,AOI22xp33_ASAP7_75t_R,core,324,270,11646,23418
g111183,AOI22xp33_ASAP7_75t_R,core,324,270,20664,18558
g111211,AOI22xp33_ASAP7_75t_R,core,324,270,28386,26928
g111214,AOI22xp33_ASAP7_75t_R,core,324,270,29142,22338
g111217,AOI22xp33_ASAP7_75t_R,core,324,270,16290,8298
g111218,AOI22xp33_ASAP7_75t_R,core,324,270,8298,16398
g111223,AOI22xp33_ASAP7_75t_R,core,324,270,27144,12888
g111224,AOI22xp33_ASAP7_75t_R,core,324,270,22770,9108
g111226,AOI22xp33_ASAP7_75t_R,core,324,270,20664,20448
g111359,NOR2xp33_ASAP7_75t_R,core,216,270,2790,8838
g111340,NAND2x1p5_ASAP7_75t_SL,core,432,270,1062,1008
g111345,AND2x2_ASAP7_75t_R,core,324,270,3762,13428
mix1_ready_o_reg,DFFASRHQNx1_ASAP7_75t_L,core,1404,270,7110,12618
g111156,NAND2xp5_ASAP7_75t_R,core,216,270,15912,17208
g111231,AOI22xp33_ASAP7_75t_R,core,324,270,24714,28548
g111189,AOI22xp33_ASAP7_75t_R,core,324,270,10242,11268
g111232,AOI22xp33_ASAP7_75t_R,core,324,270,29520,26928
g111169,AOI22xp33_ASAP7_75t_R,core,324,270,9378,20718
g111230,AOI22xp33_ASAP7_75t_R,core,324,270,20394,8028
g111193,AOI22xp33_ASAP7_75t_R,core,324,270,29628,18828
g111229,AOI22xp33_ASAP7_75t_R,core,324,270,10242,8298
g111228,AOI22xp33_ASAP7_75t_R,core,324,270,23472,9378
g111162,AOI22xp33_ASAP7_75t_R,core,324,270,13050,24228
g111167,AOI22xp33_ASAP7_75t_R,core,324,270,25146,7488
g111168,AOI22xp33_ASAP7_75t_R,core,324,270,10242,10188
g111164,AOI22xp33_ASAP7_75t_R,core,324,270,24876,8568
g111163,AOI22xp33_ASAP7_75t_R,core,324,270,7758,21258
g111186,AOI22xp33_ASAP7_75t_R,core,324,270,24984,26928
g111161,AOI22xp33_ASAP7_75t_R,core,324,270,15048,25578
g111187,AOI22xp33_ASAP7_75t_R,core,324,270,25524,25038
g111199,AOI22xp33_ASAP7_75t_R,core,324,270,13860,24228
g111225,AOI22xp33_ASAP7_75t_R,core,324,270,28116,17208
g111212,AOI22xp33_ASAP7_75t_R,core,324,270,21960,7488
g111190,AOI22xp33_ASAP7_75t_R,core,324,270,26874,11268
g111195,AOI22xp33_ASAP7_75t_R,core,324,270,8190,22608
g111222,AOI22xp33_ASAP7_75t_R,core,324,270,29520,26118
g111194,AOI22xp33_ASAP7_75t_R,core,324,270,27306,25308
g111117,AOI22xp33_ASAP7_75t_R,core,324,270,25038,27468
g111113,AOI22xp33_ASAP7_75t_R,core,324,270,8136,19908
g111200,AOI22xp33_ASAP7_75t_R,core,324,270,23580,27738
g111196,AOI22xp33_ASAP7_75t_R,core,324,270,28332,18288
g111182,AOI22xp33_ASAP7_75t_R,core,324,270,11700,8028
g111118,AOI22xp33_ASAP7_75t_R,core,324,270,13266,7758
g111246,INVx1_ASAP7_75t_SL,core,162,270,2088,3168
g111220,AOI22xp33_ASAP7_75t_R,core,324,270,27036,16938
g111208,AOI22xp33_ASAP7_75t_R,core,324,270,7812,15318
g111219,AOI22xp33_ASAP7_75t_R,core,324,270,8784,12888
g111173,AOI22xp33_ASAP7_75t_R,core,324,270,9648,11268
g111170,AOI22xp33_ASAP7_75t_R,core,324,270,17856,7218
g111213,AOI22xp33_ASAP7_75t_R,core,324,270,27522,24228
g111105,AOI22xp33_ASAP7_75t_R,core,324,270,11700,8838
g111130,AOI21xp33_ASAP7_75t_R,core,270,270,4410,13428
g111202,AOI22xp33_ASAP7_75t_R,core,324,270,29304,18828
g111114,AOI22xp33_ASAP7_75t_R,core,324,270,16182,7758
g111216,AOI22xp33_ASAP7_75t_R,core,324,270,9270,21528
g111207,AOI22xp33_ASAP7_75t_R,core,324,270,23418,9108
g111197,AOI22xp33_ASAP7_75t_R,core,324,270,28224,24228
g111203,AOI22xp33_ASAP7_75t_R,core,324,270,28872,24228
g111157,NAND2xp5_ASAP7_75t_R,core,216,270,16776,17208
first_round_reg_reg,DFFASRHQNx1_ASAP7_75t_R,core,1404,270,2682,13968
g111358,NAND2x1_ASAP7_75t_SL,core,324,270,1656,3168
g111343,NOR2x1_ASAP7_75t_SL,core,324,270,16452,17208
g111337,OAI21xp33_ASAP7_75t_R,core,270,270,14994,15858
g111120,NOR2xp33_ASAP7_75t_R,core,216,270,7380,9918
g111134,AOI22x1_ASAP7_75t_SL,core,540,270,1872,1278
g111133,OAI21xp5_ASAP7_75t_L,core,270,270,2466,1278
ks1_state_reg[2],DFFASRHQNx1_ASAP7_75t_L,core,1404,270,4302,11268
g111367,AND2x2_ASAP7_75t_L,core,324,270,17964,16668
g111240,INVxp67_ASAP7_75t_R,core,162,270,4032,2358
g111347,NAND2xp5_ASAP7_75t_L,core,216,270,1386,2358
g111518,NAND2xp5_ASAP7_75t_SL,core,216,270,2034,10188
g111356,NOR2x1_ASAP7_75t_SL,core,324,270,16020,16668
g111362,NOR2x1_ASAP7_75t_L,core,324,270,16938,16938
g111503,INVxp33_ASAP7_75t_R,core,162,270,4734,13428
g111425,INVx3_ASAP7_75t_SL,core,270,270,1170,1278
g111426,INVxp33_ASAP7_75t_R,core,162,270,3492,13428
g111491,NAND2xp5_ASAP7_75t_L,core,216,270,3330,9108
g111330,AOI22xp33_ASAP7_75t_L,core,324,270,3276,2898
g111510,NAND2xp5_ASAP7_75t_SL,core,216,270,1386,3438
g111335,OAI21xp33_ASAP7_75t_R,core,270,270,8568,13698
g111493,NAND2xp33_ASAP7_75t_R,core,216,270,1926,13698
g111516,NOR2xp33_ASAP7_75t_L,core,216,270,17046,14508
g111371,AND3x2_ASAP7_75t_L,core,378,270,5544,10998
g111385,XOR2xp5_ASAP7_75t_R,core,486,270,11268,27738
g111502,INVx1_ASAP7_75t_L,core,162,270,17748,16938
g111346,OAI22xp33_ASAP7_75t_SL,core,324,270,3762,2898
g111492,AND2x4_ASAP7_75t_SL,core,540,270,1062,2628
g111391,XNOR2xp5_ASAP7_75t_R,core,486,270,4302,22878
g111400,XOR2xp5_ASAP7_75t_R,core,486,270,9216,6678
g111397,XOR2xp5_ASAP7_75t_R,core,486,270,6678,28818
