cell,type,class,sx,sy,px,py
g188258,INVxp67_ASAP7_75t_R,core,162,270,14724,12618
g154369__188260,AOI21xp33_ASAP7_75t_SL,core,270,270,10782,10188
g188261,NOR2xp33_ASAP7_75t_SL,core,216,270,11160,10188
g188331,NAND2xp5_ASAP7_75t_SL,core,216,270,13698,38268
g188332,AND2x2_ASAP7_75t_L,core,324,270,18450,42048
g153634__188333,AOI221xp5_ASAP7_75t_SL,core,378,270,14454,40968
g153635__188335,AOI221xp5_ASAP7_75t_SL,core,378,270,14670,41238
g188349,NAND2xp5_ASAP7_75t_SL,core,216,270,13752,36108
g188350,AOI22xp5_ASAP7_75t_SL,core,324,270,13482,35298
g188352,NAND2xp5_ASAP7_75t_SL,core,216,270,14724,35568
g153773__188371,AOI22xp5_ASAP7_75t_SL,core,324,270,33786,9648
g188414,OA22x2_ASAP7_75t_SL,core,540,270,34272,10458
g188460,NAND2x1_ASAP7_75t_SL,core,324,270,15318,33138
g188463,AND2x4_ASAP7_75t_SL,core,540,270,10188,19908
g188465,NAND4xp25_ASAP7_75t_SL,core,324,270,4896,23418
g188466,NAND2xp5_ASAP7_75t_SL,core,216,270,5220,23148
g188518,OAI21xp5_ASAP7_75t_SL,core,270,270,11052,33138
g188520,INVxp33_ASAP7_75t_R,core,162,270,10944,33408
g188525,AOI22x1_ASAP7_75t_SL,core,540,270,36864,36108
g188533,NAND2xp5_ASAP7_75t_SL,core,216,270,13266,33948
g188542,AOI22xp5_ASAP7_75t_SL,core,324,270,30330,37998
g188567,OAI21xp5_ASAP7_75t_SL,core,270,270,41778,15588
g188672,NAND2xp33_ASAP7_75t_SL,core,216,270,14886,39888
g188676,INVxp33_ASAP7_75t_SL,core,162,270,14454,39348
g188677,NAND2xp5_ASAP7_75t_SL,core,216,270,14562,38268
g188727,OAI221xp5_ASAP7_75t_SL,core,378,270,3762,35028
g188803,NAND2x1_ASAP7_75t_SL,core,324,270,26118,37728
g188804,AOI22xp5_ASAP7_75t_SL,core,324,270,26064,37998
g188886,AND2x2_ASAP7_75t_SL,core,324,270,37998,37458
g188887,NAND2x1_ASAP7_75t_SL,core,324,270,37836,37728
g188937,AOI21xp5_ASAP7_75t_SL,core,270,270,28926,25848
g188938,OR2x2_ASAP7_75t_SL,core,324,270,29196,25848
g188953,NAND2xp5_ASAP7_75t_SL,core,216,270,15102,39618
g153633__188954,AOI21xp5_ASAP7_75t_SL,core,270,270,14454,39888
g188955,NAND4xp25_ASAP7_75t_SL,core,324,270,14724,39618
g188956,AOI22xp5_ASAP7_75t_SL,core,324,270,16668,38808
g188957,NAND2xp5_ASAP7_75t_SL,core,216,270,15102,39078
g188958,AOI22xp33_ASAP7_75t_SL,core,324,270,14130,40968
fopt188959,INVxp67_ASAP7_75t_SL,core,162,270,4518,42588
g189005,AND2x4_ASAP7_75t_L,core,540,270,25902,32328
g66,XNOR2x1_ASAP7_75t_SL,core,648,270,25254,30978
g189095,NAND2x1p5_ASAP7_75t_SL,core,432,270,17478,32328
g189097,NOR2xp33_ASAP7_75t_L,core,216,270,18288,32598
g189098,OAI21xp33_ASAP7_75t_SL,core,270,270,18936,31518
g189100,OAI222xp33_ASAP7_75t_SL,core,540,270,14778,37728
g189101,OAI211xp5_ASAP7_75t_SL,core,324,270,14886,38268
g189103,OAI222xp33_ASAP7_75t_SL,core,540,270,14346,38538
g189110,AOI22xp33_ASAP7_75t_SL,core,324,270,16398,42318
g189113,NAND2x1_ASAP7_75t_SL,core,324,270,17154,35568
g189123,AND2x2_ASAP7_75t_SL,core,324,270,14832,38808
g189125,NAND2xp33_ASAP7_75t_SL,core,216,270,15156,38808
g189137,OAI21xp5_ASAP7_75t_SL,core,270,270,7596,42318
g189138,INVx1_ASAP7_75t_L,core,162,270,8784,42318
g189140,NAND2xp5_ASAP7_75t_SL,core,216,270,7326,43128
g189142,AND2x4_ASAP7_75t_SL,core,540,270,35136,13158
g189208,AOI21xp5_ASAP7_75t_SL,core,270,270,15858,24498
g189210,NOR3xp33_ASAP7_75t_L,core,270,270,15264,24498
g189273,AOI21xp33_ASAP7_75t_SL,core,270,270,17046,20178
g189476,AND2x2_ASAP7_75t_SL,core,324,270,33354,32598
g189837,AND2x4_ASAP7_75t_SL,core,540,270,24336,34218
g189838,NAND2xp5_ASAP7_75t_L,core,216,270,26604,41238
g189840,NAND2xp5_ASAP7_75t_L,core,216,270,26550,40968
g189841,OAI22xp5_ASAP7_75t_SL,core,324,270,26982,38808
g189842,NAND2xp5_ASAP7_75t_L,core,216,270,24930,37188
g189843,A2O1A1Ixp33_ASAP7_75t_SL,core,324,270,26982,39348
g154000__189844,A2O1A1Ixp33_ASAP7_75t_SL,core,324,270,26334,40428
g189845,NAND2xp5_ASAP7_75t_L,core,216,270,26820,40698
g189847,NOR2xp33_ASAP7_75t_L,core,216,270,27630,38538
g154380__189848,AOI21xp33_ASAP7_75t_SL,core,270,270,28062,38808
g154376__189849,O2A1O1Ixp5_ASAP7_75t_SL,core,432,270,27468,40428
g154375__189850,O2A1O1Ixp5_ASAP7_75t_SL,core,432,270,27198,40698
g154372__189851,O2A1O1Ixp5_ASAP7_75t_SL,core,432,270,25524,39618
g154370__189852,O2A1O1Ixp5_ASAP7_75t_SL,core,432,270,25470,37998
g153997__189853,A2O1A1Ixp33_ASAP7_75t_SL,core,324,270,25254,40158
g153998__189854,A2O1A1Ixp33_ASAP7_75t_SL,core,324,270,26604,40158
g189855,A2O1A1Ixp33_ASAP7_75t_SL,core,324,270,28116,39078
g190134,XNOR2xp5_ASAP7_75t_SL,core,486,270,20178,31248
g190187,A2O1A1Ixp33_ASAP7_75t_SL,core,324,270,40212,22608
g190188,MAJIxp5_ASAP7_75t_SL,core,378,270,17208,26928
g190189,AND2x2_ASAP7_75t_SL,core,324,270,16992,26118
g190190,AOI21xp5_ASAP7_75t_SL,core,270,270,10566,29898
g191422,NAND2x1p5_ASAP7_75t_SL,core,432,270,35622,27198
g191423,AOI22x1_ASAP7_75t_SL,core,540,270,35352,27468
g191486,AOI21xp5_ASAP7_75t_SL,core,270,270,33408,10728
g191487,NOR2xp33_ASAP7_75t_L,core,216,270,33138,10998
g191491,AOI21xp5_ASAP7_75t_SL,core,270,270,34596,8568
g191531,OAI22xp33_ASAP7_75t_SL,core,324,270,32004,23688
g191532,INVx2_ASAP7_75t_SL,core,216,270,31680,23958
g191533,AOI22x1_ASAP7_75t_SL,core,540,270,32490,24768
g191781,NAND2xp5_ASAP7_75t_SL,core,216,270,20934,9108
g191893,NAND2xp5_ASAP7_75t_SL,core,216,270,8244,20718
g191894,AOI22xp5_ASAP7_75t_SL,core,324,270,7758,20718
g191896,INVx1_ASAP7_75t_SL,core,162,270,4950,19638
g153841__191897,AOI221xp5_ASAP7_75t_SL,core,378,270,4734,16938
g191944,NAND2xp5_ASAP7_75t_SL,core,216,270,32760,12078
g191945,AOI22xp5_ASAP7_75t_SL,core,324,270,32274,12078
g191946,NAND2xp5_ASAP7_75t_SL,core,216,270,31842,11808
g191966,AND2x2_ASAP7_75t_SL,core,324,270,10944,21798
g191970,AOI22xp5_ASAP7_75t_SL,core,324,270,9594,17478
g191971,AOI22xp5_ASAP7_75t_SL,core,324,270,9162,26118
g191973,AOI22xp5_ASAP7_75t_SL,core,324,270,8028,26388
g191974,AOI22xp5_ASAP7_75t_SL,core,324,270,9000,23418
g191975,AOI22xp5_ASAP7_75t_SL,core,324,270,7758,19908
g191976,AOI22xp5_ASAP7_75t_SL,core,324,270,10350,25578
g191977,AOI22xp5_ASAP7_75t_SL,core,324,270,8352,26928
g191978,AOI22xp5_ASAP7_75t_SL,core,324,270,7704,18018
g191980,AOI22xp5_ASAP7_75t_SL,core,324,270,8622,20178
g191981,AOI22xp5_ASAP7_75t_SL,core,324,270,8298,17478
g191982,OAI21xp5_ASAP7_75t_SL,core,270,270,11160,22068
g192019,AOI22x1_ASAP7_75t_SL,core,540,270,36108,27738
g192138,AND2x6_ASAP7_75t_SL,core,648,270,18720,32868
g192139,AND2x2_ASAP7_75t_SL,core,324,270,18504,37458
g192278,NAND2xp5_ASAP7_75t_SL,core,216,270,29844,39078
g192329,OAI22xp33_ASAP7_75t_SL,core,324,270,33786,29898
g192333,AOI22xp33_ASAP7_75t_SL,core,324,270,32058,30438
fopt192379,INVx2_ASAP7_75t_SL,core,216,270,4464,24768
g192383,NAND2xp5_ASAP7_75t_SL,core,216,270,4788,25038
g192437,INVx1_ASAP7_75t_SL,core,162,270,5274,37188
g192438,NAND2x1_ASAP7_75t_SL,core,324,270,9378,36108
g192552,AOI22x1_ASAP7_75t_SL,core,540,270,38592,18828
g192554,AO21x1_ASAP7_75t_SL,core,324,270,14184,25578
g192555,NAND2xp5_ASAP7_75t_SL,core,216,270,14670,25578
g192556,AND2x2_ASAP7_75t_SL,core,324,270,15480,25038
g192557,AOI21xp33_ASAP7_75t_SL,core,270,270,14346,25848
g192579,NAND2x1p5_ASAP7_75t_SL,core,432,270,28980,38538
g192581,AOI22xp5_ASAP7_75t_SL,core,324,270,29142,38268
g192700,AOI21xp5_ASAP7_75t_SL,core,270,270,28278,29898
g192701,NAND2xp5_ASAP7_75t_SL,core,216,270,27900,29898
g192702,NAND2xp33_ASAP7_75t_SL,core,216,270,28170,30168
g192709,NOR2xp33_ASAP7_75t_SL,core,216,270,31302,14508
g192711,NOR4xp25_ASAP7_75t_SL,core,324,270,29736,14778
g192950,NAND2x1p5_ASAP7_75t_SL,core,432,270,30438,33408
g87,AOI22x1_ASAP7_75t_SL,core,540,270,30600,32868
g193148,OA21x2_ASAP7_75t_SL,core,378,270,12402,29628
g193149,NAND2xp5_ASAP7_75t_SL,core,216,270,3060,38538
g193151,NAND2xp5_ASAP7_75t_SL,core,216,270,3438,36108
g193152,NAND2xp5_ASAP7_75t_SL,core,216,270,3330,36648
g193154,NAND2xp5_ASAP7_75t_SL,core,216,270,3276,39078
g193155,NAND2xp5_ASAP7_75t_SL,core,216,270,3330,37728
g193156,NAND2xp5_ASAP7_75t_SL,core,216,270,4680,37458
g193157,NAND2xp5_ASAP7_75t_SL,core,216,270,3708,39618
g193159,AOI22xp5_ASAP7_75t_SL,core,324,270,3384,30168
g153601__193160,AOI221xp5_ASAP7_75t_SL,core,378,270,3222,35298
g153602__193161,AOI221xp5_ASAP7_75t_SL,core,378,270,3222,34488
g193162,AOI221xp5_ASAP7_75t_SL,core,378,270,3924,37188
g153600__193163,AOI221xp5_ASAP7_75t_SL,core,378,270,3114,35838
g193485,NAND3xp33_ASAP7_75t_SL,core,270,270,42210,15588
g193486,OAI22xp33_ASAP7_75t_SL,core,324,270,42210,14508
g193489,AND2x2_ASAP7_75t_SL,core,324,270,23580,18828
g193490,NOR2xp33_ASAP7_75t_SL,core,216,270,23202,18828
g193491,INVxp67_ASAP7_75t_SL,core,162,270,23418,18828
g193552,AOI22xp5_ASAP7_75t_SL,core,324,270,27144,16128
g193554,AOI22xp5_ASAP7_75t_SL,core,324,270,27090,16938
g193555,AOI22xp5_ASAP7_75t_SL,core,324,270,29142,15048
g193556,AOI22xp5_ASAP7_75t_SL,core,324,270,26280,15588
g193557,AOI22xp5_ASAP7_75t_SL,core,324,270,27846,15048
g193558,OAI22xp5_ASAP7_75t_SL,core,324,270,27846,15858
g193559,AOI22xp33_ASAP7_75t_SL,core,324,270,29088,14238
g193561,AOI22xp33_ASAP7_75t_SL,core,324,270,28386,13968
g193562,AOI22xp33_ASAP7_75t_SL,core,324,270,26388,14778
g193563,AOI22xp33_ASAP7_75t_SL,core,324,270,24714,15048
g193564,AOI22xp5_ASAP7_75t_SL,core,324,270,24714,14508
g193565,AOI22xp5_ASAP7_75t_SL,core,324,270,24282,15858
g193567,AOI22xp33_ASAP7_75t_SL,core,324,270,26604,15318
g193568,AOI22xp33_ASAP7_75t_SL,core,324,270,29142,15588
g193569,AOI22xp33_ASAP7_75t_SL,core,324,270,28332,15588
g193570,AOI22xp33_ASAP7_75t_SL,core,324,270,28008,14508
g156,AOI22xp5_ASAP7_75t_SL,core,324,270,34812,8838
g193622,OR2x2_ASAP7_75t_L,core,324,270,34056,9108
g113,O2A1O1Ixp33_ASAP7_75t_L,core,324,270,12510,20988
g193853,AOI31xp33_ASAP7_75t_SL,core,324,270,11484,29088
g193854,AO22x1_ASAP7_75t_SL,core,486,270,10566,30708
g193859,NAND2xp5_ASAP7_75t_SL,core,216,270,41670,35838
g193860,OA21x2_ASAP7_75t_SL,core,378,270,29844,29628
g193861,INVx1_ASAP7_75t_L,core,162,270,29520,29898
g193863,AOI22xp5_ASAP7_75t_SL,core,324,270,41400,37188
g153760__193866,AOI322xp5_ASAP7_75t_SL,core,486,270,34326,31248
g153880__193867,AOI22xp5_ASAP7_75t_SL,core,324,270,42048,31248
g193869,AOI222xp33_ASAP7_75t_SL,core,540,270,41292,30978
g193870,AOI222xp33_ASAP7_75t_SL,core,540,270,41292,31248
g153879__193871,AOI22xp33_ASAP7_75t_SL,core,324,270,41616,31518
g154184__193872,NOR2xp33_ASAP7_75t_SL,core,216,270,32490,31788
g193873,AND2x2_ASAP7_75t_SL,core,324,270,24120,27468
g193874,AOI211xp5_ASAP7_75t_SL,core,324,270,23850,26388
g433,NAND3xp33_ASAP7_75t_SL,core,270,270,22554,11268
g436,AOI22xp5_ASAP7_75t_SL,core,324,270,22662,22338
g435,AOI21x1_ASAP7_75t_SL,core,432,270,19206,17748
g434,AOI222xp33_ASAP7_75t_SL,core,540,270,22446,4788
g193966,OAI211xp5_ASAP7_75t_SL,core,324,270,25740,38268
g193968,AND2x2_ASAP7_75t_SL,core,324,270,25362,36378
g193969,NAND2xp5_ASAP7_75t_SL,core,216,270,26172,38538
g193970,NAND2xp5_ASAP7_75t_SL,core,216,270,26766,38538
g193971,INVx1_ASAP7_75t_SL,core,162,270,26064,39618
g194035,AOI221xp5_ASAP7_75t_SL,core,378,270,3492,22878
g194036,NAND4xp25_ASAP7_75t_SL,core,324,270,5274,24498
g194039,AOI221xp5_ASAP7_75t_SL,core,378,270,18450,41508
g194040,NAND4xp25_ASAP7_75t_SL,core,324,270,18450,41238
g194048,AND2x2_ASAP7_75t_SL,core,324,270,39942,34218
g194049,NAND2xp5_ASAP7_75t_SL,core,216,270,39996,33948
g194061,AND2x4_ASAP7_75t_SL,core,540,270,34542,23688
g194062,NAND2x1p5_ASAP7_75t_SL,core,432,270,35676,22878
g194063,AOI22xp5_ASAP7_75t_SL,core,324,270,35082,22338
g194136,AOI22x1_ASAP7_75t_SL,core,540,270,38754,27738
g194197,OAI21xp5_ASAP7_75t_SL,core,270,270,42318,7758
g194198,AND2x2_ASAP7_75t_L,core,324,270,42696,7488
g194199,AND2x2_ASAP7_75t_SL,core,324,270,42264,9648
g194246,OAI31xp33_ASAP7_75t_SL,core,324,270,11052,32868
g194248,AND3x4_ASAP7_75t_SL,core,756,270,9810,31248
g194249,AND2x4_ASAP7_75t_SL,core,540,270,10296,32868
g194250,AND2x4_ASAP7_75t_SL,core,540,270,9162,33138
g181571_dup194251,AND2x4_ASAP7_75t_SL,core,540,270,9648,32868
g176,AOI21xp5_ASAP7_75t_SL,core,270,270,9810,29358
g194315,AO21x2_ASAP7_75t_SL,core,378,270,10566,29628
g179,INVx1_ASAP7_75t_SL,core,162,270,9540,29358
g178,OAI22xp5_ASAP7_75t_SL,core,324,270,9540,29628
g194374,NAND2xp5_ASAP7_75t_SL,core,216,270,5976,21258
g194375,AOI22xp5_ASAP7_75t_SL,core,324,270,6678,22068
g194376,AOI22xp5_ASAP7_75t_SL,core,324,270,6354,21258
g40,NAND3xp33_ASAP7_75t_SL,core,270,270,4896,39888
g194404,OR2x2_ASAP7_75t_SL,core,324,270,4626,38268
g194437,AOI22xp5_ASAP7_75t_SL,core,324,270,26928,41238
g194438,NAND4xp75_ASAP7_75t_SL,core,756,270,28386,40968
g195056,AOI22xp5_ASAP7_75t_SL,core,324,270,16452,34488
g195063,AOI22xp5_ASAP7_75t_SL,core,324,270,13212,36378
g195068,AOI22xp5_ASAP7_75t_SL,core,324,270,15750,32328
g195072,AOI22xp5_ASAP7_75t_SL,core,324,270,13158,33138
g195169,AOI22xp5_ASAP7_75t_SL,core,324,270,38916,13428
g195458,AOI22xp5_ASAP7_75t_SL,core,324,270,14022,35298
g195911,INVx8_ASAP7_75t_SL,core,540,270,20556,7488
g195965,AOI22xp5_ASAP7_75t_SL,core,324,270,14292,33138
g196136,AOI22xp5_ASAP7_75t_SL,core,324,270,6948,12888
g196171,AOI22xp5_ASAP7_75t_SL,core,324,270,7974,8298
g90,AOI22xp5_ASAP7_75t_SL,core,324,270,8082,4788
g196187,OAI22xp5_ASAP7_75t_SL,core,324,270,9918,8568
g196188,INVx5_ASAP7_75t_SL,core,378,270,9810,12888
g129,AOI21xp33_ASAP7_75t_SL,core,270,270,20772,20988
g196605,OAI22xp5_ASAP7_75t_SL,core,324,270,20664,20718
g196639,AOI22xp5_ASAP7_75t_SL,core,324,270,16020,21798
g196651,OA21x2_ASAP7_75t_SL,core,378,270,19044,30438
g196653,AND2x2_ASAP7_75t_L,core,324,270,19044,39078
g196655,NAND2xp5_ASAP7_75t_SL,core,216,270,19260,41238
g153883__196657,AOI22xp5_ASAP7_75t_SL,core,324,270,12456,34758
g196658,NAND2xp5_ASAP7_75t_SL,core,216,270,13536,40428
g196659,NAND2x1_ASAP7_75t_SL,core,324,270,13590,40158
g196660,AOI22xp5_ASAP7_75t_SL,core,324,270,12942,34488
g136,OAI211xp5_ASAP7_75t_SL,core,324,270,39456,21258
g196696,INVx2_ASAP7_75t_SL,core,216,270,39294,21528
g196697,AND2x4_ASAP7_75t_SL,core,540,270,36594,19908
g196698,NOR2xp67_ASAP7_75t_SL,core,324,270,37404,22068
g139,NAND2x1p5_ASAP7_75t_SL,core,432,270,39456,20718
g196700,AND2x6_ASAP7_75t_L,core,648,270,11808,15048
g196701,NAND2x1_ASAP7_75t_SL,core,324,270,13104,15048
g196703,AOI22xp33_ASAP7_75t_SL,core,324,270,7272,9378
g196704,AOI22xp33_ASAP7_75t_SL,core,324,270,7218,6948
g196705,AOI22xp5_ASAP7_75t_SL,core,324,270,7920,14508
g196706,AOI22xp33_ASAP7_75t_SL,core,324,270,12834,8298
g196707,AOI22xp33_ASAP7_75t_SL,core,324,270,6516,9378
g196708,AOI22xp5_ASAP7_75t_SL,core,324,270,13050,12888
g196709,AOI22xp33_ASAP7_75t_SL,core,324,270,10134,8028
g196710,AOI22xp33_ASAP7_75t_SL,core,324,270,11646,6408
g196711,AOI22xp33_ASAP7_75t_SL,core,324,270,6192,5598
g196712,AOI22xp33_ASAP7_75t_SL,core,324,270,6354,7758
g196713,AOI22xp33_ASAP7_75t_SL,core,324,270,13050,11268
g196714,AOI22xp33_ASAP7_75t_SL,core,324,270,5922,6948
g196715,AOI22xp33_ASAP7_75t_SL,core,324,270,8946,14508
g196716,AOI22xp33_ASAP7_75t_SL,core,324,270,6570,14238
g196717,AOI22xp33_ASAP7_75t_SL,core,324,270,11592,8028
g196718,AOI22xp5_ASAP7_75t_SL,core,324,270,8190,10728
g196719,AOI22xp33_ASAP7_75t_SL,core,324,270,8730,4248
g196720,AOI22xp33_ASAP7_75t_SL,core,324,270,13104,13698
g196721,AOI22xp33_ASAP7_75t_SL,core,324,270,11322,4788
g196722,AOI22xp33_ASAP7_75t_SL,core,324,270,11916,5058
g196723,AOI22xp33_ASAP7_75t_SL,core,324,270,5706,12888
g196724,AOI22xp33_ASAP7_75t_SL,core,324,270,5490,10188
g196725,AOI22xp33_ASAP7_75t_SL,core,324,270,5544,10728
g196726,AOI22xp33_ASAP7_75t_SL,core,324,270,9432,4518
g196727,AOI22xp33_ASAP7_75t_SL,core,324,270,8784,12348
g196728,AOI22xp33_ASAP7_75t_SL,core,324,270,8244,9648
g196729,AOI22xp33_ASAP7_75t_SL,core,324,270,5868,5868
g196730,AOI22xp33_ASAP7_75t_SL,core,324,270,11106,4518
g196753,AOI22xp5_ASAP7_75t_SL,core,324,270,8892,24228
g196789,NAND2x1p5_ASAP7_75t_SL,core,432,270,38376,19368
g196790,NAND4xp75_ASAP7_75t_SL,core,756,270,39402,20448
g196791,NAND2xp5_ASAP7_75t_SL,core,216,270,39888,20718
g196865,AOI22xp5_ASAP7_75t_SL,core,324,270,17154,34488
g196914,AOI22xp5_ASAP7_75t_SL,core,324,270,39672,13158
g196916,AND2x4_ASAP7_75t_SL,core,540,270,35082,12888
g196917,NAND2x1p5_ASAP7_75t_L,core,432,270,36702,10998
g75,NAND4xp25_ASAP7_75t_SL,core,324,270,40860,38268
g196922,AOI22xp5_ASAP7_75t_SL,core,324,270,40536,40698
g118,AOI22xp5_ASAP7_75t_SL,core,324,270,18450,6678
g196982,NAND2xp5_ASAP7_75t_SL,core,216,270,21690,8028
g196984,AOI22xp5_ASAP7_75t_SL,core,324,270,29088,7758
g196985,NAND2xp5_ASAP7_75t_SL,core,216,270,24822,8298
g153648__196988,AOI21xp5_ASAP7_75t_SL,core,270,270,4410,39618
g196989,NAND2xp5_ASAP7_75t_SL,core,216,270,5112,39618
g196990,NOR2xp67_ASAP7_75t_SL,core,324,270,7056,42048
g197007,AOI22xp5_ASAP7_75t_SL,core,324,270,17046,7488
g197008,INVx8_ASAP7_75t_SL,core,540,270,19476,7218
g197057,AOI21xp5_ASAP7_75t_SL,core,270,270,28224,28008
g197058,AND2x2_ASAP7_75t_SL,core,324,270,28764,28278
g197059,INVxp67_ASAP7_75t_SL,core,162,270,28548,28278
g197061,NAND2x1_ASAP7_75t_SL,core,324,270,16236,37998
g197062,NAND4xp25_ASAP7_75t_SL,core,324,270,16452,40968
g197063,NAND2xp5_ASAP7_75t_SL,core,216,270,16614,40698
g197105,A2O1A1Ixp33_ASAP7_75t_SL,core,324,270,40968,35298
g197106,INVx2_ASAP7_75t_SL,core,216,270,40104,35028
g197107,NAND2x1_ASAP7_75t_SL,core,324,270,39564,36108
g197109,NAND2xp5_ASAP7_75t_SL,core,216,270,41562,35568
g197155,AOI22xp5_ASAP7_75t_SL,core,324,270,39834,9378
g197482,AOI22xp5_ASAP7_75t_SL,core,324,270,4842,25848
g197487,AOI22xp5_ASAP7_75t_SL,core,324,270,21150,39078
g88,AOI22xp5_ASAP7_75t_SL,core,324,270,6894,25038
g197522,AOI22xp5_ASAP7_75t_SL,core,324,270,19476,40698
g197539,AOI22xp5_ASAP7_75t_SL,core,324,270,6462,19368
g197544,AOI22xp5_ASAP7_75t_SL,core,324,270,5004,21528
g197567,AOI22xp5_ASAP7_75t_SL,core,324,270,7218,22068
g197605,AOI22xp5_ASAP7_75t_SL,core,324,270,36540,37998
g197608,AOI22xp5_ASAP7_75t_SL,core,324,270,4518,19908
g197613,AOI22xp5_ASAP7_75t_SL,core,324,270,6894,25578
g197631,AOI22xp5_ASAP7_75t_SL,core,324,270,3816,25308
g197647,AOI22x1_ASAP7_75t_SL,core,540,270,13266,37458
g197661,AOI22xp5_ASAP7_75t_SL,core,324,270,36270,33138
g197673,AOI22xp5_ASAP7_75t_SL,core,324,270,37350,39348
g197679,AOI22xp5_ASAP7_75t_SL,core,324,270,7542,22878
g197686,AOI22xp5_ASAP7_75t_SL,core,324,270,5976,25038
g197695,AOI22x1_ASAP7_75t_SL,core,540,270,15372,37458
g197708,AOI22xp5_ASAP7_75t_SL,core,324,270,3654,25578
g197726,AOI22xp5_ASAP7_75t_SL,core,324,270,34758,34488
g197727,INVx6_ASAP7_75t_SL,core,432,270,37728,36108
g197738,AOI22xp5_ASAP7_75t_SL,core,324,270,4032,26388
g197748,AOI22xp5_ASAP7_75t_SL,core,324,270,6354,23688
g197826,OAI21xp5_ASAP7_75t_SL,core,270,270,32814,16398
g197827,AOI21xp5_ASAP7_75t_SL,core,270,270,32814,16128
g197863,AOI21xp33_ASAP7_75t_L,core,270,270,43452,14238
g197864,AND2x2_ASAP7_75t_SL,core,324,270,42804,14238
g197865,NAND3xp33_ASAP7_75t_SL,core,270,270,44316,13698
g197866,INVx2_ASAP7_75t_L,core,216,270,44370,14238
g197875,AND2x4_ASAP7_75t_SL,core,540,270,33138,23418
g197876,NAND2x1p5_ASAP7_75t_SL,core,432,270,37188,27738
g197877,NAND4xp25_ASAP7_75t_SL,core,324,270,40428,25848
g197878,NAND2xp5_ASAP7_75t_SL,core,216,270,40266,25578
g197927,NAND2xp5_ASAP7_75t_SL,core,216,270,20772,11538
g197943,NAND2xp5_ASAP7_75t_SL,core,216,270,14508,35298
g175,AOI221x1_ASAP7_75t_SL,core,756,270,27306,38808
g197985,NAND4xp25_ASAP7_75t_SL,core,324,270,30060,39078
g198009,INVxp67_ASAP7_75t_SL,core,162,270,26172,33138
g198064,NAND2x1p5_ASAP7_75t_SL,core,432,270,35730,13968
g198066,AOI21xp5_ASAP7_75t_SL,core,270,270,36162,12348
g198067,NAND2xp5_ASAP7_75t_L,core,216,270,36324,12618
g198068,NAND2xp33_ASAP7_75t_L,core,216,270,36162,12888
g198069,NAND2xp5_ASAP7_75t_L,core,216,270,36108,12618
g198075,NOR2xp33_ASAP7_75t_SL,core,216,270,20178,22608
g198076,NAND2xp5_ASAP7_75t_SL,core,216,270,20826,33678
g198082,AND3x4_ASAP7_75t_SL,core,756,270,19530,34218
g198083,NAND2xp67_ASAP7_75t_SL,core,324,270,19422,33678
g198086,AOI221xp5_ASAP7_75t_SL,core,378,270,25470,20448
g198087,AOI22xp5_ASAP7_75t_SL,core,324,270,25146,23418
g198089,AOI22x1_ASAP7_75t_SL,core,540,270,24012,22338
g198251,OAI221xp5_ASAP7_75t_SL,core,378,270,24930,5868
g198256,OAI22xp5_ASAP7_75t_SL,core,324,270,21960,7488
g198258,INVx1_ASAP7_75t_L,core,162,270,22014,8028
g187970_dup198303,AND2x4_ASAP7_75t_SL,core,540,270,33732,32868
g198305,AND2x4_ASAP7_75t_SL,core,540,270,34488,32868
g154139__198340,AOI22xp5_ASAP7_75t_SL,core,324,270,40320,6678
g198342,NOR2x1p5_ASAP7_75t_SL,core,432,270,36594,12888
g154130__198343,AOI22xp5_ASAP7_75t_SL,core,324,270,37458,6138
g154133__198344,AOI22xp5_ASAP7_75t_SL,core,324,270,40374,7488
g154132__198345,AOI22xp5_ASAP7_75t_SL,core,324,270,40158,9918
g154140__198346,AOI22xp5_ASAP7_75t_SL,core,324,270,34272,6408
g154131__198347,AOI22xp5_ASAP7_75t_SL,core,324,270,40266,8568
g154092__198348,AOI22xp5_ASAP7_75t_SL,core,324,270,37836,14238
g154093__198350,AOI22xp5_ASAP7_75t_SL,core,324,270,40266,9378
g154101__198351,AOI22xp5_ASAP7_75t_SL,core,324,270,35190,12348
g154102__198352,AOI22xp5_ASAP7_75t_SL,core,324,270,33624,4518
g154096__198353,AOI22xp5_ASAP7_75t_SL,core,324,270,40266,12078
g154085__198354,AOI22xp5_ASAP7_75t_SL,core,324,270,33516,5598
g154091__198355,AOI22xp5_ASAP7_75t_SL,core,324,270,34380,10188
g154099__198356,AOI22xp5_ASAP7_75t_SL,core,324,270,37242,11538
g154104__198357,AOI22xp5_ASAP7_75t_SL,core,324,270,36216,4248
g154095__198358,AOI22xp5_ASAP7_75t_SL,core,324,270,36378,5868
g154087__198359,AOI22xp5_ASAP7_75t_SL,core,324,270,33678,6408
g154135__198360,AOI22xp5_ASAP7_75t_SL,core,324,270,39726,4788
g154136__198361,AOI22xp5_ASAP7_75t_SL,core,324,270,37242,4518
g154141__198362,AOI22xp5_ASAP7_75t_SL,core,324,270,35838,4518
g154137__198363,AOI22xp5_ASAP7_75t_SL,core,324,270,38700,3978
g154138__198364,AOI22xp5_ASAP7_75t_SL,core,324,270,39078,4518
g154103__198365,AOI22xp5_ASAP7_75t_SL,core,324,270,33786,3978
